t,q1,q2,q3,q4,dq1,dq2,dq3,dq4,q1_des,q2_des,q3_des,q4_des,dq1_des,dq2_des,dq3_des,dq4_des,s1,s2,s3,s4,tau1,tau2,tau3,tau4,sat1,sat2,sat3,sat4,a1_hat,a2_hat,a3_hat,a4_hat,b1_hat,b2_hat,b3_hat,b4_hat
13.540000,0.760961,-0.276799,0.221431,0.658263,-0.620453,0.633621,-1.007898,-4.800000,0.777043,-0.383209,-0.134675,0.566783,-0.062991,0.612354,0.080969,-0.465203,-0.637874,0.553320,2.472192,-2.047789,1.200000,-1.200000,-1.200000,1.200000,1,1,1,1,1.002196,1.349320,2.000000,2.000000,0.012674,0.003166,0.200000,0.046765
13.550000,0.762307,-0.256170,0.174813,0.702082,0.732789,2.464250,-4.800000,4.800000,0.776380,-0.377094,-0.133829,0.562174,-0.069547,0.610622,0.088205,-0.456574,0.731969,2.458250,-1.801785,8.754272,-1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,1.002196,1.349255,2.000000,2.000000,0.012896,0.002277,0.200000,0.000000
13.560000,0.762307,-0.256170,0.174813,0.702082,0.732789,2.464250,-4.800000,4.800000,0.775652,-0.370997,-0.132911,0.557651,-0.076106,0.608775,0.095415,-0.447832,0.742169,2.429611,-1.818176,8.858584,-1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,1.002196,1.349156,2.000000,2.000000,0.012884,0.001982,0.091957,0.200000
13.570000,0.776484,-0.233735,0.126813,0.750082,1.962082,2.068988,-4.800000,4.800000,0.774858,-0.364919,-0.131920,0.553217,-0.082667,0.606815,0.102596,-0.438980,2.052878,2.118094,-2.315257,10.160585,-1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,1.002196,1.349059,2.000000,2.000000,0.013024,0.000299,0.000000,0.200000
13.580000,0.788435,-0.238025,0.138637,0.705759,0.588090,-1.660690,3.221857,-4.800000,0.773999,-0.358861,-0.130859,0.548872,-0.089229,0.604742,0.109746,-0.430021,0.749498,-1.661252,5.807065,-0.447812,-1.200000,1.200000,-1.200000,1.200000,1,1,1,1,1.002198,1.348977,2.000000,2.000000,0.016751,0.002379,0.000000,0.200000
13.590000,0.788435,-0.238025,0.138637,0.705759,0.588090,-1.660690,3.221857,-4.800000,0.773074,-0.352825,-0.129726,0.544617,-0.095790,0.602557,0.116866,-0.420957,0.760685,-1.689251,5.788614,-0.350501,-1.200000,1.200000,-1.200000,1.200000,1,1,1,1,1.002198,1.349275,2.000000,2.000000,0.019171,0.002398,0.200000,0.161021
13.600000,0.787101,-0.264196,0.184402,0.657759,-0.724685,-2.925601,4.800000,-4.800000,0.772083,-0.346810,-0.128521,0.540453,-0.102350,0.600263,0.123954,-0.411792,-0.547242,-3.112793,7.805285,-1.455570,1.200000,1.200000,-1.200000,1.200000,1,1,1,1,1.002199,1.349577,2.000000,2.000000,0.021797,0.003363,0.200000,0.129830
13.610000,0.787101,-0.264196,0.184402,0.657759,-0.724685,-2.925601,4.800000,-4.800000,0.771027,-0.340820,-0.127247,0.536382,-0.108907,0.597858,0.131008,-0.402529,-0.535404,-3.140343,7.785482,-1.363042,1.200000,1.200000,-1.200000,1.200000,1,1,1,1,1.002199,1.350322,2.000000,2.000000,0.019855,0.015017,0.200000,0.032469
13.620000,0.772610,-0.269612,0.180385,0.702043,-2.035381,0.719889,-1.891614,4.800000,0.769905,-0.334854,-0.125901,0.532403,-0.115461,0.595346,0.138027,-0.393169,-1.906395,0.450751,1.033226,9.434164,1.200000,-1.200000,-1.200000,-1.200000,1,1,1,1,1.002199,1.351073,2.000000,2.000000,0.017828,0.028504,0.200000,0.000000
13.630000,0.760206,-0.247472,0.144917,0.750043,-0.598692,3.368544,-4.800000,4.800000,0.768717,-0.328913,-0.124486,0.528519,-0.122010,0.592727,0.145010,-0.383717,-0.519238,3.183023,-2.250981,10.721825,1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,1.002200,1.351032,2.000000,2.000000,0.012910,0.026078,0.200000,0.200000
13.640000,0.760206,-0.247472,0.144917,0.750043,-0.598692,3.368544,-4.800000,4.800000,0.767465,-0.322999,-0.123001,0.524729,-0.128553,0.590002,0.151957,-0.374174,-0.506430,3.156180,-2.272776,10.807020,1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,1.002200,1.351028,2.000000,2.000000,0.012085,0.014267,0.085244,0.200000
13.650000,0.761522,-0.223932,0.127199,0.713768,0.702869,2.183494,-1.560152,-4.800000,0.766146,-0.317113,-0.121447,0.521035,-0.135089,0.587173,0.158865,-0.364545,0.814836,2.062229,0.767441,0.382860,-1.200000,-1.200000,-1.200000,-1.200000,1,1,1,1,1.002200,1.351025,2.000000,2.000000,0.011150,0.000862,0.000000,0.200000
13.660000,0.775009,-0.216623,0.134711,0.665768,1.868495,-0.453055,2.640938,-4.800000,0.764763,-0.311256,-0.119824,0.517439,-0.141618,0.584241,0.165734,-0.354831,2.061344,-0.564128,5.020557,-0.736929,-1.200000,1.200000,-1.200000,1.200000,1,1,1,1,1.002201,1.350964,2.000000,2.000000,0.012975,0.000000,0.035726,0.200000
13.670000,0.786515,-0.221366,0.158021,0.617768,0.572722,-0.498536,2.086074,-4.800000,0.763314,-0.305429,-0.118133,0.513939,-0.148137,0.581207,0.172562,-0.345037,0.836865,-0.659429,4.675045,-1.859238,-1.200000,1.200000,-1.200000,1.200000,1,1,1,1,1.002203,1.351039,2.000000,2.000000,0.020926,0.001253,0.200000,0.140116
13.680000,0.786515,-0.221366,0.158021,0.617768,0.572722,-0.498536,2.086074,-4.800000,0.761800,-0.299633,-0.116373,0.510538,-0.154646,0.578073,0.179349,-0.335165,0.850943,-0.685277,4.650662,-1.784084,-1.200000,1.200000,-1.200000,1.200000,1,1,1,1,1.002203,1.351123,2.000000,2.000000,0.025347,0.003375,0.200000,0.030765
13.690000,0.785447,-0.202829,0.126248,0.662213,-0.649960,3.124197,-4.736303,4.800000,0.760221,-0.293868,-0.114546,0.507236,-0.161144,0.574839,0.186093,-0.325217,-0.362689,3.004553,-2.514452,8.999642,1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,1.002203,1.351209,2.000000,2.000000,0.030082,0.005935,0.200000,0.000000
13.700000,0.785447,-0.202829,0.126248,0.662213,-0.649960,3.124197,-4.736303,4.800000,0.758577,-0.288136,-0.112651,0.504034,-0.167630,0.571509,0.192793,-0.315198,-0.347984,2.979224,-2.540097,9.069676,1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,1.002203,1.351263,2.000000,2.000000,0.027998,0.000000,0.088265,0.200000
13.710000,0.772801,-0.165809,0.078248,0.710213,-1.744326,4.141875,-4.800000,4.800000,0.756869,-0.282438,-0.110690,0.500932,-0.174102,0.568082,0.199448,-0.305110,-1.490561,4.156936,-3.110062,10.337128,1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,1.002203,1.351316,2.000000,2.000000,0.025896,0.000000,0.000000,0.200000
13.720000,0.762259,-0.149020,0.090700,0.665676,-0.515622,0.461937,3.297617,-4.800000,0.755095,-0.276775,-0.108663,0.497932,-0.180560,0.564561,0.206057,-0.294956,-0.299242,0.536151,5.085191,-0.311437,1.200000,-1.200000,-1.200000,1.200000,1,1,1,1,1.002204,1.351640,2.000000,2.000000,0.018331,0.001252,0.000000,0.200000
13.730000,0.762259,-0.149020,0.090700,0.665676,-0.515622,0.461937,3.297617,-4.800000,0.753258,-0.271147,-0.106569,0.495033,-0.187002,0.560946,0.212619,-0.284739,-0.283611,0.511628,5.057695,-0.249191,1.200000,-1.200000,-1.200000,1.200000,1,1,1,1,1.002204,1.351616,2.000000,2.000000,0.017036,0.002048,0.181803,0.172042
13.740000,0.763323,-0.153112,0.136720,0.617676,0.609557,-0.649423,4.800000,-4.800000,0.751355,-0.265556,-0.104410,0.492237,-0.193428,0.557241,0.219132,-0.274463,0.862822,-0.644441,6.992170,-1.389565,-1.200000,1.200000,-1.200000,1.200000,1,1,1,1,1.002204,1.351593,2.000000,2.000000,0.015720,0.002556,0.200000,0.149361
13.750000,0.775518,-0.150873,0.145842,0.661401,1.716685,0.286203,0.468775,4.800000,0.749389,-0.260003,-0.102187,0.489544,-0.199836,0.553445,0.225596,-0.264131,2.047164,0.278408,2.723469,9.360551,-1.200000,-1.200000,-1.200000,-1.200000,1,1,1,1,1.002204,1.351651,2.000000,2.000000,0.020091,0.002492,0.200000,0.054581
13.760000,0.775518,-0.150873,0.145842,0.661401,1.716685,0.286203,0.468775,4.800000,0.747359,-0.254488,-0.099899,0.486955,-0.206225,0.549560,0.232009,-0.253746,2.063705,0.254717,2.694174,9.414901,-1.200000,-1.200000,-1.200000,-1.200000,1,1,1,1,1.002206,1.351640,2.000000,2.000000,0.033621,0.002449,0.200000,0.200000
13.770000,0.786156,-0.132340,0.132963,0.709401,0.531359,3.130533,-2.731853,4.800000,0.745265,-0.249012,-0.097547,0.484470,-0.212595,0.545589,0.238371,-0.243310,0.948410,3.168304,-0.665133,10.666599,-1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,1.002208,1.351631,2.000000,2.000000,0.047944,0.002288,0.200000,0.200000
13.780000,0.786156,-0.132340,0.132963,0.709401,0.531359,3.130533,-2.731853,4.800000,0.743107,-0.243576,-0.095131,0.482089,-0.218944,0.541532,0.244681,-0.232828,0.965548,3.145182,-0.695595,10.715635,-1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,1.002208,1.351827,2.000000,2.000000,0.055855,0.004682,0.172507,0.200000
13.790000,0.785235,-0.110052,0.135378,0.672671,-0.583400,2.120129,0.380921,-4.800000,0.740886,-0.238181,-0.092653,0.479813,-0.225271,0.537392,0.250937,-0.222302,-0.136384,2.223384,2.410293,0.243746,0.646554,-1.200000,-1.200000,-1.200000,0,1,1,1,1.002209,1.352022,2.000000,2.000000,0.064240,0.005603,0.144179,0.200000
13.800000,0.785235,-0.110052,0.135378,0.672671,-0.583400,2.120129,0.380921,-4.800000,0.738602,-0.232828,-0.090113,0.477643,-0.231575,0.533170,0.257138,-0.211735,-0.118659,2.200842,2.378688,0.287435,0.556051,-1.200000,-1.200000,-1.200000,0,1,1,1,1.002209,1.352110,2.000000,2.000000,0.063020,0.010195,0.200000,0.200000
13.810000,0.773714,-0.102755,0.161463,0.624671,-1.613529,-0.393092,4.414395,-4.800000,0.736254,-0.227518,-0.087511,0.475579,-0.237854,0.528867,0.263283,-0.201132,-1.188377,-0.298144,6.640849,-0.871560,1.200000,0.366653,-1.200000,1.200000,1,0,1,1,1.002209,1.352198,2.000000,2.000000,0.061917,0.013748,0.200000,0.200000
13.820000,0.760567,-0.106146,0.201694,0.576671,-1.071852,-0.303942,3.713793,-4.800000,0.733845,-0.222251,-0.084847,0.473620,-0.244109,0.524486,0.269372,-0.190494,-0.694131,-0.247902,6.309838,-2.033244,1.200000,0.224657,-1.200000,1.200000,1,0,1,1,1.002209,1.352213,2.000000,2.000000,0.051813,0.013181,0.200000,0.131523
13.830000,0.760567,-0.106146,0.201694,0.576671,-1.071852,-0.303942,3.713793,-4.800000,0.731372,-0.217029,-0.082123,0.471769,-0.250338,0.520028,0.275403,-0.179825,-0.675541,-0.269557,6.276568,-1.997622,1.200000,0.332516,-1.200000,1.200000,1,0,1,1,1.002209,1.352224,2.000000,2.000000,0.046569,0.012904,0.200000,0.019013
13.840000,0.755956,-0.091185,0.191700,0.620900,0.032835,2.373259,-2.162494,4.800000,0.728838,-0.211851,-0.079340,0.470024,-0.256540,0.515495,0.281375,-0.169129,0.424965,2.461096,0.266531,8.741020,-1.200000,-1.200000,-1.200000,-1.200000,1,1,1,1,1.002210,1.352236,2.000000,2.000000,0.041214,0.012718,0.200000,0.000000
13.850000,0.762038,-0.057334,0.157455,0.668900,1.061612,4.215582,-4.479813,4.800000,0.726242,-0.206719,-0.076496,0.468386,-0.262714,0.510889,0.287287,-0.158409,1.503309,4.451621,-2.427592,9.971242,-1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,1.002210,1.352387,2.000000,2.000000,0.044547,0.017042,0.200000,0.200000
13.860000,0.762038,-0.057334,0.157455,0.668900,1.061612,4.215582,-4.479813,4.800000,0.723584,-0.201634,-0.073594,0.466856,-0.268858,0.506211,0.293139,-0.147667,1.522743,4.430871,-2.462465,9.998760,-1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,1.002211,1.353048,2.000000,2.000000,0.057827,0.038057,0.100361,0.200000
13.870000,0.766673,-0.023381,0.141506,0.631912,-0.004039,3.317071,-1.510070,-4.800000,0.720865,-0.196595,-0.070634,0.465433,-0.274973,0.501463,0.298929,-0.136908,0.499977,3.681679,0.312395,-0.501131,-1.200000,-1.200000,-1.200000,1.200000,1,1,1,1,1.002211,1.353707,2.000000,2.000000,0.071871,0.057135,0.001008,0.200000
13.880000,0.761361,-0.003958,0.148371,0.583912,-0.951183,0.826009,2.485733,-4.800000,0.718084,-0.191604,-0.067616,0.464118,-0.281056,0.496647,0.304657,-0.126134,-0.453744,1.267596,4.340940,-1.679025,1.200000,-1.200000,-1.200000,1.200000,1,1,1,1,1.002212,1.354212,2.000000,2.000000,0.076911,0.083982,0.012395,0.156914
13.890000,0.746875,0.012988,0.134049,0.627746,-1.849464,1.799334,-1.934568,4.800000,0.715244,-0.186662,-0.064541,0.462910,-0.287107,0.491765,0.310321,-0.115348,-1.404202,2.305821,-0.258996,9.036232,1.200000,-1.200000,1.050655,-1.200000,1,1,0,1,1.002212,1.354287,2.000000,2.000000,0.072397,0.095178,0.173461,0.052110
13.900000,0.746875,0.012988,0.134049,0.627746,-1.849464,1.799334,-1.934568,4.800000,0.712342,-0.181769,-0.061409,0.461811,-0.293124,0.486819,0.315920,-0.104555,-1.383678,2.286303,-0.295908,9.052926,1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,1.002212,1.354533,2.000000,2.000000,0.059892,0.118535,0.164782,0.200000
13.910000,0.733950,0.031865,0.110392,0.675746,-0.844188,1.957152,-2.717626,4.800000,0.709381,-0.176926,-0.058222,0.460819,-0.299108,0.481810,0.321454,-0.093756,-0.422237,2.519298,-1.352936,10.266917,1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,1.002213,1.354778,2.000000,2.000000,0.047002,0.140802,0.155084,0.200000
13.920000,0.733950,0.031865,0.110392,0.675746,-0.844188,1.957152,-2.717626,4.800000,0.706360,-0.172133,-0.054981,0.459936,-0.305057,0.476740,0.326922,-0.082956,-0.401184,2.500403,-1.390823,10.278206,1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,1.002213,1.355087,2.000000,2.000000,0.043439,0.169126,0.118157,0.200000
13.930000,0.730754,0.028526,0.141651,0.631164,0.104128,-1.327260,4.800000,-4.800000,0.703280,-0.167392,-0.051684,0.459160,-0.310969,0.471612,0.332322,-0.072158,0.552467,-0.819282,6.401031,-0.427740,-1.200000,1.200000,-1.200000,1.200000,1,1,1,1,1.002213,1.355394,2.000000,2.000000,0.039884,0.196293,0.081250,0.200000
13.940000,0.730754,0.028526,0.141651,0.631164,0.104128,-1.327260,4.800000,-4.800000,0.700141,-0.162701,-0.048334,0.458493,-0.316844,0.466426,0.337655,-0.061364,0.574038,-0.837548,6.362199,-0.421843,-1.200000,1.200000,-1.200000,1.200000,1,1,1,1,1.002214,1.355393,2.000000,2.000000,0.044838,0.187970,0.200000,0.162596
13.950000,0.736990,0.013756,0.189651,0.583164,1.051008,-1.602196,4.800000,-4.800000,0.696943,-0.158063,-0.044931,0.457933,-0.322681,0.461186,0.342918,-0.050578,1.573924,-1.204284,6.802906,-1.618636,-1.200000,1.200000,-1.200000,1.200000,1,1,1,1,1.002214,1.355391,2.000000,2.000000,0.050233,0.179767,0.200000,0.125658
13.960000,0.736990,0.013756,0.189651,0.583164,1.051008,-1.602196,4.800000,-4.800000,0.693688,-0.153478,-0.041476,0.457481,-0.328479,0.455893,0.348112,-0.039804,1.596001,-1.221918,6.763160,-1.618113,-1.200000,1.200000,-1.200000,1.200000,1,1,1,1,1.002215,1.355414,2.000000,2.000000,0.066694,0.170183,0.200000,0.022669
13.970000,0.742142,0.021745,0.184880,0.627645,0.074549,2.153176,-2.066260,4.800000,0.690374,-0.148946,-0.037969,0.457137,-0.334238,0.450548,0.353235,-0.029044,0.667625,2.556078,-0.191000,9.091743,-1.200000,-1.200000,0.317366,-1.200000,1,1,0,1,1.002216,1.355437,2.000000,2.000000,0.084090,0.160889,0.200000,0.000000
13.980000,0.737689,0.058966,0.146867,0.675645,-0.854959,4.758799,-4.800000,4.800000,0.687003,-0.144467,-0.034412,0.456900,-0.339955,0.445154,0.358286,-0.018302,-0.261572,5.330809,-3.345496,10.286918,1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,1.002216,1.355756,2.000000,2.000000,0.092009,0.181486,0.192837,0.200000
13.990000,0.737689,0.058966,0.146867,0.675645,-0.854959,4.758799,-4.800000,4.800000,0.683575,-0.140043,-0.030804,0.456771,-0.345630,0.439713,0.363265,-0.007581,-0.238757,5.314128,-3.386553,10.279432,1.126656,-1.200000,1.200000,-1.200000,0,1,1,1,1.002216,1.357046,2.000000,2.000000,0.088905,0.200000,0.095516,0.200000
14.000000,0.724492,0.089301,0.145959,0.632299,-1.689195,2.344884,1.027487,-4.800000,0.680090,-0.135673,-0.027147,0.456748,-0.351263,0.434227,0.368171,0.003116,-1.115924,3.035525,2.390377,-0.414359,1.200000,-1.200000,-1.200000,1.200000,1,1,1,1,1.002216,1.358333,2.000000,2.000000,0.085962,0.200000,0.000000,0.200000
14.010000,0.724492,0.089301,0.145959,0.632299,-1.689195,2.344884,1.027487,-4.800000,0.676550,-0.131358,-0.023441,0.456833,-0.356852,0.428697,0.373003,0.013785,-1.092633,3.019482,2.348485,-0.427141,1.200000,-1.200000,-1.200000,1.200000,1,1,1,1,1.002216,1.358864,2.000000,2.000000,0.073168,0.200000,0.065156,0.163655
14.020000,0.712576,0.099959,0.177101,0.584299,-0.798683,0.036846,4.800000,-4.800000,0.672954,-0.127099,-0.019687,0.457024,-0.362396,0.423125,0.377761,0.024424,-0.238174,0.749011,6.390113,-1.642557,1.187324,-1.200000,-1.200000,1.200000,0,1,1,1,1.002217,1.359394,2.000000,2.000000,0.060131,0.200000,0.127203,0.126299
14.030000,0.709601,0.109541,0.185639,0.628084,0.112407,1.102960,0.320897,4.800000,0.669302,-0.122896,-0.015886,0.457321,-0.367895,0.417514,0.382443,0.035030,0.681798,1.847631,1.953705,9.034030,-1.200000,-1.200000,-1.200000,-1.200000,1,1,1,1,1.002217,1.359467,2.000000,2.000000,0.057461,0.200000,0.200000,0.022573
14.040000,0.709601,0.109541,0.185639,0.628084,0.112407,1.102960,0.320897,4.800000,0.665596,-0.118749,-0.012038,0.457724,-0.373347,0.411866,0.387048,0.045599,0.705782,1.832545,1.910624,9.013382,-1.200000,-1.200000,-1.200000,-1.200000,1,1,1,1,1.002217,1.359728,2.000000,2.000000,0.065225,0.200000,0.200000,0.200000
14.050000,0.715668,0.121790,0.184316,0.676084,1.009267,1.322006,-0.504604,4.800000,0.661835,-0.114659,-0.008145,0.458233,-0.378752,0.406182,0.391577,0.056127,1.657183,2.098069,1.028426,10.190136,-1.200000,-1.200000,-1.200000,-1.200000,1,1,1,1,1.002217,1.359987,2.000000,2.000000,0.073601,0.200000,0.200000,0.200000
14.060000,0.720571,0.127583,0.207454,0.639122,0.069470,0.556190,2.360742,-4.800000,0.658021,-0.110625,-0.004207,0.458847,-0.384109,0.400464,0.396027,0.066613,0.766328,1.346770,4.081328,-0.359735,-1.200000,-1.200000,-1.200000,1.200000,1,1,1,1,1.002218,1.360322,2.000000,2.000000,0.095076,0.200000,0.200000,0.200000
14.070000,0.720571,0.127583,0.207454,0.639122,0.069470,0.556190,2.360742,-4.800000,0.654153,-0.106650,-0.000225,0.459565,-0.389417,0.394715,0.400400,0.077053,0.790974,1.332639,4.037134,-0.388134,-1.200000,-1.200000,-1.200000,1.200000,1,1,1,1,1.002218,1.360502,2.000000,2.000000,0.105756,0.200000,0.200000,0.168054
14.080000,0.716247,0.134142,0.226532,0.591122,-0.836642,0.735957,1.539498,-4.800000,0.650233,-0.102731,0.003801,0.460388,-0.394675,0.388936,0.404693,0.087443,-0.111895,1.531385,3.362117,-1.619087,0.481991,-1.200000,-1.200000,1.200000,0,1,1,1,1.002219,1.360680,2.000000,2.000000,0.117170,0.200000,0.200000,0.133806
14.090000,0.703116,0.150192,0.203047,0.634818,-1.695991,1.726240,-2.889103,4.800000,0.646260,-0.098871,0.007869,0.461314,-0.399882,0.383130,0.408906,0.097781,-1.011827,2.588425,-1.346229,9.039820,1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,1.002219,1.360901,2.000000,2.000000,0.115548,0.200000,0.200000,0.030802
14.100000,0.703116,0.150192,0.203047,0.634818,-1.695991,1.726240,-2.889103,4.800000,0.642235,-0.095069,0.011979,0.462343,-0.405038,0.377298,0.413039,0.108063,-0.986548,2.575246,-1.391460,9.003806,1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,1.002219,1.361399,2.000000,2.000000,0.101703,0.200000,0.158459,0.200000
14.110000,0.688550,0.168609,0.169317,0.682818,-1.263198,1.938368,-3.773381,4.800000,0.638159,-0.091325,0.016129,0.463475,-0.410141,0.371442,0.417091,0.118288,-0.601102,2.866597,-2.658590,10.165287,1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,1.002220,1.361895,2.000000,2.000000,0.087705,0.200000,0.116781,0.200000
14.120000,0.680999,0.165902,0.188112,0.638386,-0.349014,-1.345344,3.703510,-4.800000,0.634033,-0.087640,0.020320,0.464709,-0.415191,0.365565,0.421061,0.128450,0.301007,-0.443201,4.960367,-0.586525,-1.200000,0.931995,-1.200000,1.200000,1,0,1,1,1.002220,1.362497,2.000000,2.000000,0.079745,0.200000,0.057505,0.200000
14.130000,0.682435,0.145508,0.235030,0.590386,0.551179,-2.226998,4.800000,-4.800000,0.629856,-0.084014,0.024550,0.466044,-0.420188,0.359667,0.424948,0.138549,1.234264,-1.439059,6.479850,-1.830000,-1.200000,1.200000,-1.200000,1.200000,1,1,1,1,1.002220,1.362458,2.000000,2.000000,0.083658,0.192003,0.182195,0.150574
14.140000,0.682435,0.145508,0.235030,0.590386,0.551179,-2.226998,4.800000,-4.800000,0.625629,-0.080447,0.028819,0.467479,-0.425129,0.353753,0.428752,0.148580,1.260338,-1.450980,6.433360,-1.875923,-1.200000,1.200000,-1.200000,1.200000,1,1,1,1,1.002220,1.362397,2.000000,2.000000,0.100520,0.169326,0.200000,0.041872
14.150000,0.682897,0.145853,0.232131,0.634690,-0.369161,1.283041,-1.762120,4.800000,0.621353,-0.076939,0.033125,0.469015,-0.430015,0.347822,0.432473,0.158540,0.368571,2.049177,-0.204533,8.783341,-1.200000,-1.200000,0.629834,-1.200000,1,1,0,1,1.002221,1.362335,2.000000,2.000000,0.118396,0.146806,0.200000,0.000000
14.160000,0.674306,0.175171,0.196676,0.682690,-1.244950,4.153673,-4.800000,4.800000,0.617029,-0.073490,0.037468,0.470650,-0.434844,0.341878,0.436110,0.168428,-0.523722,5.055103,-3.644034,9.932581,1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,1.002221,1.362688,2.000000,2.000000,0.123834,0.178205,0.193628,0.200000
14.170000,0.674306,0.175171,0.196676,0.682690,-1.244950,4.153673,-4.800000,4.800000,0.612657,-0.070101,0.041847,0.472383,-0.439617,0.335921,0.439661,0.178239,-0.497087,5.044114,-3.691374,9.879435,1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,1.002221,1.364177,2.000000,2.000000,0.116280,0.200000,0.109381,0.200000
14.180000,0.657424,0.198258,0.197819,0.639042,-2.045942,1.522478,1.412059,-4.800000,0.608237,-0.066772,0.046261,0.474215,-0.444331,0.329955,0.443127,0.187971,-1.355674,2.517671,2.484509,-0.867276,1.200000,-1.200000,-1.200000,1.200000,1,1,1,1,1.002221,1.365664,2.000000,2.000000,0.108845,0.200000,0.027534,0.200000
14.190000,0.642109,0.201462,0.231356,0.591042,-1.123276,-0.582783,4.800000,-4.800000,0.603770,-0.063502,0.050709,0.476143,-0.448987,0.323981,0.446507,0.197622,-0.482592,0.418058,6.159960,-2.125128,1.200000,-1.200000,-1.200000,1.200000,1,1,1,1,1.002222,1.366214,2.000000,2.000000,0.090129,0.200000,0.080824,0.131785
14.200000,0.642109,0.201462,0.231356,0.591042,-1.123276,-0.582783,4.800000,-4.800000,0.599257,-0.060292,0.055191,0.478167,-0.453584,0.318002,0.449801,0.207187,-0.455431,0.407988,6.111850,-2.185296,1.200000,-1.200000,-1.200000,1.200000,1,1,1,1,1.002222,1.366275,2.000000,2.000000,0.083945,0.200000,0.200000,0.018096
14.210000,0.635841,0.204811,0.240120,0.634728,-0.218013,0.483696,0.323172,4.800000,0.594699,-0.057142,0.059705,0.480286,-0.458121,0.312018,0.453008,0.216665,0.445818,1.481442,1.674318,8.444391,-1.200000,-1.200000,-1.200000,-1.200000,1,1,1,1,1.002222,1.366334,2.000000,2.000000,0.077862,0.200000,0.200000,0.000000
