t,q1,q2,q3,q4,dq1,dq2,dq3,dq4,q1_des,q2_des,q3_des,q4_des,dq1_des,dq2_des,dq3_des,dq4_des,s1,s2,s3,s4,tau1,tau2,tau3,tau4,sat1,sat2,sat3,sat4,mL_hat,b1_hat,b2_hat,b3_hat,b4_hat
7.740000,0.723458,0.168675,0.106192,0.846879,-0.297677,-2.651874,3.743623,-4.800000,0.780302,0.046756,-0.146756,1.033776,0.089327,0.056867,-0.056867,0.028434,-0.671226,-2.099145,6.329969,-9.500856,1.200000,1.200000,-1.200000,1.200000,1,1,1,1,2.000000,0.878925,1.000000,1.000000,1.000000
7.750000,0.714518,0.155086,0.099994,0.890710,-1.384029,-1.217545,-1.308379,4.800000,0.781156,0.047299,-0.147299,1.034048,0.081520,0.051897,-0.051897,0.025949,-1.798738,-0.730510,1.216453,1.190604,1.200000,-1.200000,-1.200000,-1.200000,1,1,1,1,2.000000,0.880179,0.994199,1.000000,1.000000
7.760000,0.714518,0.155086,0.099994,0.890710,-1.384029,-1.217545,-1.308379,4.800000,0.781932,0.047793,-0.147793,1.034295,0.073704,0.046922,-0.046922,0.023461,-1.794803,-0.728005,1.216419,1.186916,1.200000,-1.200000,-1.200000,-1.200000,1,1,1,1,2.000000,0.883908,0.992420,1.000000,0.978513
7.770000,0.706968,0.162078,0.064667,0.938710,-0.242069,1.969884,-4.800000,4.800000,0.782630,0.048238,-0.148238,1.034517,0.065882,0.041941,-0.041941,0.020971,-0.686263,2.497144,-2.629007,2.383852,1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,2.000000,0.887595,0.990638,1.000000,0.957071
7.780000,0.710488,0.170563,0.045901,0.901127,0.822486,0.810534,-1.967221,-4.800000,0.783250,0.048632,-0.148632,1.034714,0.058052,0.036957,-0.036957,0.018479,0.400626,1.383229,0.015066,-8.158159,-1.200000,-1.200000,1.200000,1.200000,1,1,1,1,2.000000,0.889119,0.997221,0.971462,0.928272
7.790000,0.724167,0.162685,0.052823,0.853127,1.815200,-2.101170,2.863020,-4.800000,0.783791,0.048977,-0.148977,1.034887,0.050217,0.031969,-0.031969,0.015984,1.466864,-1.564597,4.912992,-9.359973,-1.200000,1.200000,-1.200000,1.200000,1,1,1,1,2.000000,0.888274,1.000000,0.971612,1.000000
7.800000,0.724167,0.162685,0.052823,0.853127,1.815200,-2.101170,2.863020,-4.800000,0.784254,0.049272,-0.149272,1.035034,0.042376,0.026978,-0.026978,0.013489,1.472389,-1.561079,4.910948,-9.361161,-1.200000,1.200000,-1.200000,1.200000,1,1,1,1,2.000000,0.885719,0.995802,1.000000,1.000000
7.810000,0.736449,0.135616,0.075969,0.881726,0.750642,-3.772724,3.643652,4.800000,0.784639,0.049516,-0.149516,1.035156,0.034532,0.021984,-0.021984,0.010992,0.475164,-3.364212,5.920495,0.953247,-1.200000,1.200000,-1.200000,-1.200000,1,1,1,1,2.000000,0.883195,0.991587,1.000000,1.000000
7.820000,0.737894,0.117363,0.089110,0.929726,-0.363538,-0.236183,-0.562075,4.800000,0.784945,0.049711,-0.149711,1.035254,0.026684,0.016988,-0.016988,0.008494,-0.625476,0.085090,1.843129,2.153309,1.200000,-1.200000,-1.200000,-1.200000,1,1,1,1,2.000000,0.882541,0.984715,1.000000,0.981665
7.830000,0.737894,0.117363,0.089110,0.929726,-0.363538,-0.236183,-0.562075,4.800000,0.785172,0.049856,-0.149856,1.035326,0.018833,0.011990,-0.011990,0.005995,-0.618763,0.089363,1.839580,2.153997,1.200000,-1.200000,-1.200000,-1.200000,1,1,1,1,2.000000,0.883360,0.984852,1.000000,0.953170
7.840000,0.728108,0.123347,0.092358,0.901076,-1.464143,1.910221,-0.748810,-4.800000,0.785321,0.049951,-0.149951,1.035374,0.010981,0.006991,-0.006991,0.003495,-1.761190,2.270209,1.681271,-8.160934,1.200000,-1.200000,-1.200000,1.200000,1,1,1,1,2.000000,0.884150,0.984997,1.000000,0.924672
7.850000,0.720076,0.143432,0.078630,0.853076,-0.282706,2.092300,-1.881432,-4.800000,0.785392,0.049996,-0.149996,1.035396,0.003127,0.001991,-0.001991,0.000995,-0.612415,2.557490,0.406818,-9.358995,1.200000,-1.200000,-1.200000,1.200000,1,1,1,1,2.000000,0.886765,0.989084,1.000000,1.000000
7.860000,0.723140,0.169490,0.031192,0.894581,0.772364,2.393316,-4.800000,4.800000,0.785384,0.049991,-0.149991,1.035394,-0.004727,-0.003009,0.003009,-0.001505,0.465872,2.993822,-2.991175,1.281197,-1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,2.000000,0.887775,0.995032,1.000000,1.000000
7.870000,0.723140,0.169490,0.031192,0.894581,0.772364,2.393316,-4.800000,4.800000,0.785297,0.049936,-0.149936,1.035366,-0.012580,-0.008009,0.008009,-0.004004,0.474158,2.999097,-2.996726,1.284386,-1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,2.000000,0.887061,1.000000,0.972947,0.977459
7.880000,0.736241,0.191271,-0.016808,0.942581,1.738521,2.006699,-4.800000,4.800000,0.785132,0.049831,-0.149831,1.035314,-0.020432,-0.013008,0.013008,-0.006504,1.514498,2.726906,-3.482776,2.488199,-1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,2.000000,0.886354,1.000000,0.945928,0.954882
7.890000,0.747646,0.181009,0.002838,0.897510,0.667495,-2.420766,4.350815,-4.800000,0.784889,0.049676,-0.149676,1.035236,-0.028283,-0.018005,0.018005,-0.009003,0.509566,-1.746094,5.857944,-8.234143,-1.200000,1.200000,-1.200000,1.200000,1,1,1,1,2.000000,0.884658,1.000000,0.922990,0.926120
7.900000,0.747646,0.181009,0.002838,0.897510,0.667495,-2.420766,4.350815,-4.800000,0.784567,0.049471,-0.149471,1.035133,-0.036130,-0.023001,0.023001,-0.011501,0.519023,-1.740073,5.850897,-8.229083,-1.200000,1.200000,-1.200000,1.200000,1,1,1,1,2.000000,0.884255,0.994110,0.967133,1.000000
7.910000,0.748632,0.152226,0.050838,0.849510,-0.370934,-3.064003,4.800000,-4.800000,0.784166,0.049216,-0.149216,1.035006,-0.043974,-0.027995,0.027995,-0.013997,-0.504629,-2.520958,6.772539,-9.423399,1.200000,1.200000,-1.200000,1.200000,1,1,1,1,2.000000,0.883870,0.988188,1.000000,1.000000
7.920000,0.739178,0.153567,0.036369,0.894596,-1.408747,1.785933,-3.523733,4.800000,0.783687,0.048911,-0.148911,1.034854,-0.051813,-0.032985,0.032985,-0.016493,-1.579479,2.342199,-1.703924,1.310041,1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,2.000000,0.884207,0.981343,1.000000,1.000000
7.930000,0.731244,0.184389,-0.010405,0.942596,-0.302757,3.699629,-4.800000,4.800000,0.783130,0.048556,-0.148556,1.034676,-0.059647,-0.037973,0.037973,-0.018986,-0.502537,4.416764,-3.456462,2.516970,1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,2.000000,0.885556,0.987857,0.984496,0.977140
7.940000,0.731244,0.184389,-0.010405,0.942596,-0.302757,3.699629,-4.800000,4.800000,0.782494,0.048151,-0.148151,1.034474,-0.067475,-0.042956,0.042956,-0.021478,-0.491531,4.423771,-3.465492,2.524520,1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,2.000000,0.886058,1.000000,0.961276,0.948408
7.950000,0.733830,0.191056,0.008917,0.897557,0.711033,-0.713796,4.293801,-4.800000,0.781780,0.047697,-0.147697,1.034247,-0.075297,-0.047935,0.047935,-0.023968,0.546579,0.050933,5.812006,-8.193282,-1.200000,-1.200000,-1.200000,1.200000,1,1,1,1,2.000000,0.886521,1.000000,0.938153,0.919686
7.960000,0.746508,0.179289,0.056899,0.849557,1.725840,-1.341159,4.800000,-4.800000,0.780988,0.047193,-0.147193,1.033994,-0.083111,-0.052910,0.052910,-0.026455,1.636550,-0.627769,6.788008,-9.384492,-1.200000,-1.200000,-1.200000,1.200000,1,1,1,1,2.000000,0.886072,1.000000,0.982272,1.000000
7.970000,0.746508,0.179289,0.056899,0.849557,1.725840,-1.341159,4.800000,-4.800000,0.780118,0.046639,-0.146639,1.033718,-0.090916,-0.057879,0.057879,-0.028940,1.648706,-0.620030,6.777500,-9.375083,-1.200000,-1.200000,-1.200000,1.200000,1,1,1,1,2.000000,0.885341,0.997761,1.000000,1.000000
7.980000,0.757944,0.179526,0.060292,0.893472,0.663338,0.191709,-0.353482,4.800000,0.779170,0.046035,-0.146035,1.033416,-0.098713,-0.062843,0.062843,-0.031421,0.655922,0.922008,1.646947,1.332836,-1.200000,-1.200000,-1.200000,-1.200000,1,1,1,1,2.000000,0.884706,0.995525,1.000000,1.000000
7.990000,0.758679,0.182698,0.050399,0.941472,-0.408151,0.417690,-1.512306,4.800000,0.778144,0.045382,-0.145382,1.033089,-0.106499,-0.067800,0.067800,-0.033900,-0.398978,1.172072,0.377702,2.543479,1.200000,-1.200000,-1.200000,-1.200000,1,1,1,1,2.000000,0.884681,0.998892,1.000000,0.976894
8.000000,0.758679,0.182698,0.050399,0.941472,-0.408151,0.417690,-1.512306,4.800000,0.777040,0.044679,-0.144679,1.032738,-0.114275,-0.072750,0.072750,-0.036375,-0.385683,1.180536,0.365724,2.554739,1.200000,-1.200000,-1.200000,-1.200000,1,1,1,1,2.000000,0.884663,1.000000,1.000000,0.948197
8.010000,0.748798,0.175531,0.064685,0.903873,-1.454465,-0.766971,1.334367,-4.800000,0.775859,0.043927,-0.143927,1.032362,-0.122040,-0.077693,0.077693,-0.038847,-1.467726,-0.031259,3.342794,-7.973368,1.200000,-1.200000,-1.200000,1.200000,1,1,1,1,2.000000,0.884620,1.000000,1.000000,0.919517
8.020000,0.740398,0.169163,0.071629,0.855873,-0.344955,-0.530812,0.178148,-4.800000,0.774599,0.043125,-0.143125,1.031961,-0.129792,-0.082628,0.082628,-0.041314,-0.386169,0.182007,2.243062,-9.160880,1.200000,-1.200000,-1.200000,1.200000,1,1,1,1,2.000000,0.884717,0.999885,1.000000,1.000000
8.030000,0.742781,0.177315,0.029210,0.899726,0.703956,0.907137,-4.800000,4.800000,0.773263,0.042274,-0.142274,1.031535,-0.137532,-0.087555,0.087555,-0.043778,0.689077,1.669898,-3.172713,1.548548,-1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,2.000000,0.884796,1.000000,1.000000,1.000000
8.040000,0.742781,0.177315,0.029210,0.899726,0.703956,0.907137,-4.800000,4.800000,0.771849,0.041374,-0.141374,1.031085,-0.145257,-0.092474,0.092474,-0.046237,0.703873,1.679317,-3.186633,1.562259,-1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,1.951191,0.884745,1.000000,0.974185,0.974825
8.050000,0.755266,0.184427,-0.018790,0.947726,1.685439,0.554701,-4.800000,4.800000,0.770358,0.040425,-0.140425,1.030611,-0.152968,-0.097383,0.097383,-0.048691,1.762950,1.372095,-3.681034,2.776580,-1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,1.902550,0.884745,1.000000,0.948479,0.949534
8.060000,0.766178,0.159709,0.000788,0.902660,0.617583,-3.865758,4.336684,-4.800000,0.768789,0.039427,-0.139427,1.030111,-0.160664,-0.102282,0.102282,-0.051141,0.765189,-3.162065,5.636553,-7.935135,-1.200000,1.200000,-1.200000,1.200000,1,1,1,1,1.864788,0.885428,1.000000,0.927885,0.921443
8.070000,0.766572,0.116184,0.048788,0.854660,-0.441245,-4.557522,4.800000,-4.800000,0.767144,0.038379,-0.138379,1.029588,-0.168344,-0.107171,0.107171,-0.053586,-0.275765,-4.061329,6.564507,-9.119599,1.200000,1.200000,-1.200000,1.200000,1,1,1,1,1.891354,0.885993,0.988874,0.964519,1.000000
8.080000,0.766572,0.116184,0.048788,0.854660,-0.441245,-4.557522,4.800000,-4.800000,0.765423,0.037283,-0.137283,1.029040,-0.176007,-0.112049,0.112049,-0.056025,-0.259493,-4.050970,6.548667,-9.103459,1.200000,1.200000,-1.200000,1.200000,1,1,1,1,1.902256,0.885765,0.978798,1.000000,1.000000
8.090000,0.756194,0.102609,0.034058,0.899739,-1.522178,0.293577,-3.559806,4.800000,0.763624,0.036138,-0.136138,1.028467,-0.183652,-0.116917,0.116917,-0.058458,-1.375680,0.742845,-1.974756,1.640254,1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,1.913211,0.885529,0.968538,1.000000,1.000000
8.100000,0.747342,0.118445,-0.012786,0.947739,-0.373256,2.206456,-4.800000,4.800000,0.761750,0.034945,-0.134945,1.027871,-0.191279,-0.121772,0.121772,-0.060886,-0.254016,2.745727,-3.700180,2.857600,1.192758,-1.200000,1.200000,-1.200000,0,1,1,1,1.889380,0.884521,0.970207,0.984350,0.974086
8.110000,0.747342,0.118445,-0.012786,0.947739,-0.373256,2.206456,-4.800000,4.800000,0.759799,0.033703,-0.133703,1.027250,-0.198887,-0.126615,0.126615,-0.063308,-0.236654,2.756780,-3.717442,2.875546,1.086166,-1.200000,1.200000,-1.200000,0,1,1,1,1.899505,0.884370,0.977610,0.964002,0.946333
8.120000,0.749548,0.109783,0.007210,0.902703,0.701823,-2.283856,4.412970,-4.800000,0.757772,0.032413,-0.132413,1.026604,-0.206475,-0.131446,0.131446,-0.065723,0.867176,-1.765560,5.677752,-7.831812,-1.200000,1.200000,-1.200000,1.200000,1,1,1,1,1.909716,0.884208,0.985196,0.943880,0.918664
8.130000,0.761979,0.082628,0.055210,0.854703,1.690951,-2.905573,4.800000,-4.800000,0.755669,0.031074,-0.131074,1.025935,-0.214042,-0.136263,0.136263,-0.068132,1.936543,-2.511542,6.526579,-9.012671,-1.200000,1.200000,-1.200000,1.200000,1,1,1,1,1.962101,0.884925,0.980621,0.979786,1.000000
8.140000,0.772654,0.085390,0.041140,0.899749,0.549461,1.903751,-3.447816,4.800000,0.753491,0.029687,-0.129687,1.025242,-0.221588,-0.141067,0.141067,-0.070534,0.866861,2.323332,-1.880613,1.733209,-1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,2.000000,0.887303,0.975672,1.000000,1.000000
8.150000,0.772654,0.085390,0.041140,0.899749,0.549461,1.903751,-3.447816,4.800000,0.751238,0.028253,-0.128253,1.024525,-0.229112,-0.145857,0.145857,-0.072929,0.885653,2.335295,-1.899749,1.753537,-1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,2.000000,0.888679,0.980547,0.985263,0.973423
8.160000,0.771959,0.117566,-0.005396,0.947749,-0.560662,3.840324,-4.800000,4.800000,0.748909,0.026770,-0.126770,1.023783,-0.236612,-0.150632,0.150632,-0.075316,-0.208798,4.444935,-3.736891,2.974455,0.843792,-1.200000,1.200000,-1.200000,0,1,1,1,2.000000,0.890168,0.985586,0.970559,0.946713
8.170000,0.760640,0.125422,0.013991,0.902742,-1.595499,-0.605651,4.308326,-4.800000,0.746506,0.025240,-0.125240,1.023018,-0.244090,-0.155392,0.155392,-0.077696,-1.280738,0.050651,5.545241,-7.729201,1.200000,-1.200000,-1.200000,1.200000,1,1,1,1,2.000000,0.889800,0.999023,0.950695,0.919563
8.180000,0.748990,0.114732,0.061987,0.854742,-0.813708,-1.240582,4.800000,-4.800000,0.744027,0.023663,-0.123663,1.022229,-0.251542,-0.160137,0.160137,-0.080068,-0.537350,-0.625097,6.496363,-8.907108,1.200000,-1.200000,-1.200000,1.200000,1,1,1,1,2.000000,0.887785,0.999189,0.984990,1.000000
8.190000,0.748990,0.114732,0.061987,0.854742,-0.813708,-1.240582,4.800000,-4.800000,0.741475,0.022038,-0.122038,1.021417,-0.258970,-0.164865,0.164865,-0.082433,-0.517160,-0.612244,6.475384,-8.884431,1.200000,-1.200000,-1.200000,1.200000,1,1,1,1,2.000000,0.887042,0.997265,1.000000,1.000000
8.200000,0.746958,0.115681,0.065885,0.898624,0.296502,0.238111,-0.271469,4.800000,0.738848,0.020365,-0.120365,1.020581,-0.266372,-0.169577,0.169577,-0.084789,0.603422,0.884266,1.421455,1.835861,-1.200000,-1.200000,-1.200000,-1.200000,1,1,1,1,2.000000,0.886275,0.995342,1.000000,1.000000
8.210000,0.756021,0.119077,0.057110,0.946624,1.403045,0.423210,-1.380227,4.800000,0.736147,0.018646,-0.118646,1.019721,-0.273747,-0.174273,0.174273,-0.087136,1.776162,1.099635,0.203057,3.059699,-1.200000,-1.200000,-1.200000,-1.200000,1,1,1,1,2.000000,0.887201,0.998199,1.000000,0.972791
8.220000,0.763639,0.111668,0.072918,0.909075,0.242013,-0.819896,1.519942,-4.800000,0.733373,0.016880,-0.116880,1.018838,-0.281094,-0.178950,0.178950,-0.089475,0.674435,-0.167003,3.238970,-7.454613,-1.200000,-1.200000,-1.200000,1.200000,1,1,1,1,2.000000,0.890515,1.000000,1.000000,0.946167
8.230000,0.763639,0.111668,0.072918,0.909075,0.242013,-0.819896,1.519942,-4.800000,0.730526,0.015067,-0.115067,1.017932,-0.288414,-0.183610,0.183610,-0.091805,0.695992,-0.153279,3.216182,-7.429623,-1.200000,-1.200000,-1.200000,1.200000,1,1,1,1,2.000000,0.891973,0.999455,1.000000,1.000000
8.240000,0.759883,0.104369,0.082184,0.861075,-0.872006,-0.653674,0.443281,-4.800000,0.727605,0.013208,-0.113208,1.017002,-0.295705,-0.188251,0.188251,-0.094126,-0.414912,-0.009618,2.208945,-8.604061,1.200000,-0.740460,-1.200000,1.200000,1,0,1,1,2.000000,0.893553,0.998944,1.000000,1.000000
8.250000,0.745333,0.111184,0.042583,0.904878,-1.923052,0.848159,-4.675617,4.800000,0.724612,0.011302,-0.111302,1.016049,-0.302966,-0.192874,0.192874,-0.096437,-1.516481,1.540445,-3.329640,2.117161,1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,2.000000,0.892605,0.998913,1.000000,1.000000
8.260000,0.745333,0.111184,0.042583,0.904878,-1.923052,0.848159,-4.675617,4.800000,0.721546,0.009350,-0.109350,1.015073,-0.310197,-0.197477,0.197477,-0.098739,-1.493921,1.554807,-3.353761,2.143860,1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,1.958327,0.889522,1.000000,0.977592,0.971600
8.270000,0.732585,0.120009,-0.005417,0.952878,-0.756025,0.856372,-4.800000,4.800000,0.718408,0.007353,-0.107353,1.014074,-0.317396,-0.202061,0.202061,-0.101030,-0.367744,1.621715,-3.982705,3.371123,1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,1.916530,0.886316,1.000000,0.955426,0.943128
8.280000,0.731082,0.098045,0.014145,0.907875,0.341244,-3.606788,4.347457,-4.800000,0.715198,0.005309,-0.105309,1.013053,-0.324564,-0.206624,0.206624,-0.103312,0.745227,-2.936483,5.335372,-7.326139,-1.200000,1.200000,-1.200000,1.200000,1,1,1,1,1.868961,0.885602,1.000000,0.939151,0.919043
8.290000,0.740644,0.057087,0.062145,0.859875,1.468405,-4.306401,4.800000,-4.800000,0.711917,0.003220,-0.103220,1.012008,-0.331700,-0.211167,0.211167,-0.105583,1.943743,-3.825901,6.242483,-8.497756,-1.200000,1.200000,-1.200000,1.200000,1,1,1,1,1.888418,0.887108,0.990158,0.965505,1.000000
8.300000,0.740644,0.057087,0.062145,0.859875,1.468405,-4.306401,4.800000,-4.800000,0.708564,0.001086,-0.101086,1.010941,-0.338803,-0.215688,0.215688,-0.107844,1.967608,-3.810708,6.216618,-8.468816,-1.200000,1.200000,-1.200000,1.200000,1,1,1,1,1.915284,0.891727,0.980967,1.000000,1.000000
8.310000,0.748986,0.045763,0.048169,0.904889,0.305096,0.489550,-3.431376,4.800000,0.705141,-0.001093,-0.098907,1.009851,-0.345871,-0.220188,0.220188,-0.110094,0.870196,0.944019,-2.180807,2.286032,-1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,1.942524,0.896639,0.971522,1.000000,1.000000
8.320000,0.745658,0.063977,0.001710,0.952889,-0.842189,2.460976,-4.800000,4.800000,0.701647,-0.003318,-0.096682,1.008739,-0.352905,-0.224666,0.224666,-0.112333,-0.269227,3.022114,-4.040748,3.516075,1.034656,-1.200000,1.200000,-1.200000,0,1,1,1,1.932733,0.899097,0.973667,0.986364,0.971265
8.330000,0.745658,0.063977,0.001710,0.952889,-0.842189,2.460976,-4.800000,4.800000,0.698083,-0.005587,-0.094413,1.007605,-0.359904,-0.229122,0.229122,-0.114561,-0.244408,3.037914,-4.067893,3.546664,0.886809,-1.200000,1.200000,-1.200000,0,1,1,1,1.957358,0.898326,0.982146,0.971024,0.948693
8.340000,0.731221,0.057826,0.021316,0.907913,-1.936850,-2.030173,4.357144,-4.800000,0.694449,-0.007900,-0.092100,1.006448,-0.366867,-0.233555,0.233555,-0.116777,-1.386123,-1.467987,5.257743,-7.146595,1.200000,1.200000,-1.200000,1.200000,1,1,1,1,1.982080,0.897596,0.990910,0.956133,0.926467
8.350000,0.717407,0.032855,0.069316,0.859913,-0.925383,-2.694481,4.800000,-4.800000,0.690746,-0.010258,-0.089742,1.005269,-0.373793,-0.237964,0.237964,-0.118982,-0.418284,-2.240952,6.152614,-8.314920,1.200000,1.200000,-1.200000,1.200000,1,1,1,1,2.000000,0.893779,0.986783,0.979809,1.000000
8.360000,0.714740,0.037449,0.056024,0.904899,0.271399,2.065785,-3.327231,4.800000,0.686973,-0.012659,-0.087341,1.004068,-0.380681,-0.242349,0.242349,-0.121175,0.790916,2.558678,-2.135934,2.441925,-1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,2.000000,0.892718,0.981701,1.000000,1.000000
8.370000,0.714740,0.037449,0.056024,0.904899,0.271399,2.065785,-3.327231,4.800000,0.683132,-0.015105,-0.084895,1.002846,-0.387532,-0.246710,0.246710,-0.123355,0.816972,2.575266,-2.164748,2.474672,-1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,2.000000,0.894773,0.988007,0.987277,0.971209
8.380000,0.723707,0.071681,0.009903,0.952899,1.387624,4.069354,-4.800000,4.800000,0.679223,-0.017593,-0.082407,1.001601,-0.394344,-0.251047,0.251047,-0.125523,2.004388,4.766771,-4.127948,3.707950,-1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,2.000000,0.897001,0.994567,0.974695,0.942437
8.390000,0.730925,0.081821,0.028836,0.907955,0.198097,-0.383354,4.255975,-4.800000,0.675245,-0.020126,-0.079874,1.000335,-0.401116,-0.255358,0.255358,-0.127679,0.877612,0.381738,5.087723,-6.981843,-1.200000,-1.200000,-1.200000,1.200000,1,1,1,1,2.000000,0.903182,1.000000,0.960824,0.922190
8.400000,0.726695,0.072988,0.076781,0.859955,-0.930155,-1.065900,4.800000,-4.800000,0.671200,-0.022701,-0.077299,0.999048,-0.407848,-0.259644,0.259644,-0.129822,-0.244832,-0.327811,6.081163,-8.147513,0.958785,-1.200000,-1.200000,1.200000,0,1,1,1,2.000000,0.906164,1.000000,0.981982,0.998357
8.410000,0.726695,0.072988,0.076781,0.859955,-0.930155,-1.065900,4.800000,-4.800000,0.667088,-0.025318,-0.074682,0.997739,-0.414540,-0.263904,0.263904,-0.131952,-0.217581,-0.310462,6.050725,-8.112661,0.796221,-1.200000,-1.200000,1.200000,0,1,1,1,2.000000,0.905325,0.998790,1.000000,1.000000
8.420000,0.711190,0.075547,0.081024,0.903776,-2.058904,0.393137,-0.233267,4.800000,0.662910,-0.027979,-0.072021,0.996409,-0.421190,-0.268138,0.268138,-0.134069,-1.396313,1.178905,1.029051,2.618249,1.200000,-1.200000,-1.200000,-1.200000,1,1,1,1,2.000000,0.904550,0.997618,1.000000,1.000000
8.430000,0.695089,0.080426,0.072672,0.951776,-1.242215,0.558762,-1.325281,4.800000,0.658665,-0.030681,-0.069319,0.995058,-0.427798,-0.272345,0.272345,-0.136172,-0.632296,1.386641,-0.177719,3.854133,1.200000,-1.200000,-1.200000,-1.200000,1,1,1,1,2.000000,0.899924,1.000000,1.000000,0.971438
8.440000,0.695089,0.080426,0.072672,0.951776,-1.242215,0.558762,-1.325281,4.800000,0.654354,-0.033425,-0.066575,0.993685,-0.434363,-0.276524,0.276524,-0.138262,-0.604177,1.404542,-0.209342,3.890528,1.200000,-1.200000,-1.200000,-1.200000,1,1,1,1,2.000000,0.897996,1.000000,0.998980,0.953211
8.450000,0.689301,0.074144,0.089043,0.914326,-0.040122,-0.727123,1.596621,-4.800000,0.649978,-0.036211,-0.063789,0.992292,-0.440885,-0.280676,0.280676,-0.140338,0.597377,0.105332,2.844259,-6.608817,-1.200000,-1.200000,-1.200000,1.200000,1,1,1,1,2.000000,0.896068,1.000000,0.997812,0.935519
8.460000,0.695290,0.067556,0.099286,0.866326,1.112096,-0.600031,0.557570,-4.800000,0.645536,-0.039039,-0.060961,0.990879,-0.447362,-0.284800,0.284800,-0.142400,1.808226,0.217740,1.875239,-7.771413,-1.200000,-1.200000,-1.200000,1.200000,1,1,1,1,2.000000,0.897972,1.000000,1.000000,0.995290
8.470000,0.695290,0.067556,0.099286,0.866326,1.112096,-0.600031,0.557570,-4.800000,0.641031,-0.041907,-0.058093,0.989445,-0.453795,-0.288895,0.288895,-0.144447,1.837188,0.236178,1.842458,-7.733509,-1.200000,-1.200000,-1.200000,1.200000,1,1,1,1,2.000000,0.904266,1.000000,1.000000,1.000000
8.480000,0.699834,0.074598,0.061393,0.910068,-0.074745,0.838347,-4.467738,4.800000,0.636461,-0.044817,-0.055183,0.987990,-0.460183,-0.292961,0.292961,-0.146481,0.702306,1.728379,-3.594932,2.998439,-1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,2.000000,0.910927,1.000000,1.000000,1.000000
8.490000,0.692871,0.082337,0.013710,0.958068,-1.194727,0.612461,-4.800000,4.800000,0.631827,-0.047766,-0.052234,0.986515,-0.466524,-0.296999,0.296999,-0.148499,-0.422981,1.559978,-4.437562,4.237330,1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,1.964860,0.913656,1.000000,0.984312,0.972991
8.500000,0.692871,0.082337,0.013710,0.958068,-1.194727,0.612461,-4.800000,4.800000,0.627130,-0.050756,-0.049244,0.985020,-0.472819,-0.301006,0.301006,-0.150503,-0.393203,1.578935,-4.471470,4.276709,1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,1.916392,0.912023,1.000000,0.976270,0.961070
8.510000,0.674895,0.058122,0.032525,0.913135,-2.299614,-3.814169,4.230696,-4.800000,0.622371,-0.053786,-0.046214,0.983505,-0.479067,-0.304983,0.304983,-0.152492,-1.557927,-2.949642,4.713103,-6.406759,1.200000,1.200000,-1.200000,1.200000,1,1,1,1,1.867987,0.910448,1.000000,0.968925,0.949880
8.520000,0.658253,0.014430,0.080439,0.865135,-1.136993,-4.595621,4.800000,-4.800000,0.617549,-0.056856,-0.043144,0.981970,-0.485266,-0.308930,0.308930,-0.154465,-0.448210,-3.930263,5.726897,-7.566416,1.200000,1.200000,-1.200000,1.200000,1,1,1,1,1.893846,0.904670,0.987250,0.980293,1.000000
8.530000,0.653618,-0.000001,0.067159,0.910079,0.094489,0.164051,-3.326560,4.800000,0.612666,-0.059965,-0.040035,0.980416,-0.491417,-0.312846,0.312846,-0.156423,0.790666,0.776715,-2.567468,3.198003,-1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,1.891792,0.903126,0.974175,1.000000,1.000000
8.540000,0.653618,-0.000001,0.067159,0.910079,0.094489,0.164051,-3.326560,4.800000,0.607721,-0.063113,-0.036887,0.978842,-0.497519,-0.316731,0.316731,-0.158365,0.821492,0.796339,-2.602831,3.239295,-1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,1.880056,0.905879,0.976554,0.990255,0.974384
8.550000,0.661230,0.015406,0.021066,0.958079,1.291540,2.207638,-4.800000,4.800000,0.602715,-0.066299,-0.033701,0.977248,-0.503572,-0.320584,0.320584,-0.160292,2.087685,2.936748,-4.572913,4.481054,-1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,1.868647,0.908865,0.979072,0.980837,0.949106
