t,q1,q2,q3,q4,dq1,dq2,dq3,dq4,q1_des,q2_des,q3_des,q4_des,dq1_des,dq2_des,dq3_des,dq4_des,tau1,tau2,tau3,tau4
1.080000,0.578530,0.481877,-0.331702,0.502691,1.345554,-1.539842,-0.193016,4.213464,0.692688,-0.059021,-0.140979,1.500000,0.370180,0.235664,-0.235664,0.000000,0.021254,-0.820000,-0.332741,0.334681
1.090000,0.578530,0.481877,-0.331702,0.502691,1.345554,-1.539842,-0.193016,4.213464,0.696355,-0.056687,-0.143313,1.500000,0.363235,0.231243,-0.231243,0.000000,0.032212,-0.820000,-0.331941,0.334748
1.100000,0.578530,0.481877,-0.331702,0.502691,1.345554,-1.539842,-0.193016,4.213464,0.699953,-0.054396,-0.145604,1.500000,0.356254,0.226798,-0.226798,0.000000,0.042899,-0.820000,-0.331160,0.334813
1.110000,0.591748,0.466101,-0.332639,0.543536,1.302841,-1.600278,-0.047218,4.074160,0.703480,-0.052151,-0.147849,1.500000,0.349236,0.222331,-0.222331,0.000000,0.018479,-0.820000,-0.326947,0.320319
1.120000,0.591748,0.466101,-0.332639,0.543536,1.302841,-1.600278,-0.047218,4.074160,0.706937,-0.049950,-0.150050,1.500000,0.342184,0.217841,-0.217841,0.000000,0.028502,-0.820000,-0.326217,0.320369
1.130000,0.591748,0.466101,-0.332639,0.543536,1.302841,-1.600278,-0.047218,4.074160,0.710324,-0.047794,-0.152206,1.500000,0.335098,0.213330,-0.213330,0.000000,0.038255,-0.820000,-0.325507,0.320418
1.140000,0.604541,0.449867,-0.332368,0.582438,1.260339,-1.635002,0.049381,3.866075,0.713639,-0.045683,-0.154317,1.500000,0.327978,0.208797,-0.208797,0.000000,0.015686,-0.820000,-0.306456,0.316909
1.150000,0.604541,0.449867,-0.332368,0.582438,1.260339,-1.635002,0.049381,3.866075,0.716883,-0.043618,-0.156382,1.500000,0.320825,0.204244,-0.204244,0.000000,0.024780,-0.820000,-0.305796,0.316944
1.160000,0.616862,0.433303,-0.331306,0.619801,1.209551,-1.668474,0.125089,3.718915,0.720055,-0.041598,-0.158402,1.500000,0.313641,0.199670,-0.199670,0.000000,0.007083,-0.820000,-0.287811,0.309987
1.170000,0.616862,0.433303,-0.331306,0.619801,1.209551,-1.668474,0.125089,3.718915,0.723156,-0.039625,-0.160375,1.500000,0.306424,0.195076,-0.195076,0.000000,0.015524,-0.820000,-0.287202,0.310010
1.180000,0.616862,0.433303,-0.331306,0.619801,1.209551,-1.668474,0.125089,3.718915,0.726184,-0.037697,-0.162303,1.500000,0.299178,0.190462,-0.190462,0.000000,0.023696,-0.820000,-0.286612,0.310032
