t,q1,q2,q3,q4,x,y,z,phi,x_des,y_des,z_des,phi_des,xdot,ydot,zdot,phidot,xdot_des,ydot_des,zdot_des,phidot_des,tau1,tau2,tau3,tau4
5.350000,-0.134589,-0.186909,0.309594,0.636329,0.224342,-0.028753,0.104841,0.759015,0.189655,-0.048918,0.100000,0.785398,-0.064151,-0.035994,0.016588,0.021165,-0.048918,0.010345,0.000000,0.000000,-0.015273,-0.382813,-0.315890,-0.037003
5.360000,-0.136619,-0.191490,0.312651,0.638058,0.223697,-0.029103,0.105008,0.759219,0.189166,-0.048812,0.100000,0.785398,-0.064745,-0.034284,0.016759,0.019477,-0.048812,0.010834,0.000000,0.000000,-0.015154,-0.378851,-0.315623,-0.036944
5.370000,-0.136619,-0.191490,0.312651,0.638058,0.223697,-0.029103,0.105008,0.759219,0.188679,-0.048701,0.100000,0.785398,-0.064745,-0.034284,0.016759,0.019477,-0.048701,0.011321,0.000000,0.000000,-0.014759,-0.380378,-0.315498,-0.036877
5.380000,-0.138583,-0.196144,0.315755,0.639805,0.223045,-0.029436,0.105176,0.759415,0.188192,-0.048586,0.100000,0.785398,-0.065517,-0.032469,0.016854,0.018869,-0.048586,0.011808,0.000000,0.000000,-0.014700,-0.376346,-0.315299,-0.036938
5.390000,-0.138583,-0.196144,0.315755,0.639805,0.223045,-0.029436,0.105176,0.759415,0.187707,-0.048465,0.100000,0.785398,-0.065517,-0.032469,0.016854,0.018869,-0.048465,0.012293,0.000000,0.000000,-0.014290,-0.377866,-0.315180,-0.036871
5.400000,-0.140479,-0.200868,0.318903,0.641568,0.222387,-0.029751,0.105345,0.759603,0.187223,-0.048340,0.100000,0.785398,-0.066099,-0.030733,0.016929,0.017986,-0.048340,0.012777,0.000000,0.000000,-0.014207,-0.373949,-0.314986,-0.036894
5.410000,-0.140479,-0.200868,0.318903,0.641568,0.222387,-0.029751,0.105345,0.759603,0.186740,-0.048210,0.100000,0.785398,-0.066099,-0.030733,0.016929,0.017986,-0.048210,0.013260,0.000000,0.000000,-0.013781,-0.375461,-0.314872,-0.036828
5.420000,-0.140479,-0.200868,0.318903,0.641568,0.222387,-0.029751,0.105345,0.759603,0.186259,-0.048075,0.100000,0.785398,-0.066099,-0.030733,0.016929,0.017986,-0.048075,0.013741,0.000000,0.000000,-0.013346,-0.376965,-0.314759,-0.036762
5.430000,-0.142311,-0.205648,0.322086,0.643337,0.221724,-0.030049,0.105514,0.759775,0.185779,-0.047935,0.100000,0.785398,-0.066467,-0.029088,0.017019,0.016284,-0.047935,0.014221,0.000000,0.000000,-0.013225,-0.373094,-0.314554,-0.036684
5.440000,-0.142311,-0.205648,0.322086,0.643337,0.221724,-0.030049,0.105514,0.759775,0.185300,-0.047790,0.100000,0.785398,-0.066467,-0.029088,0.017019,0.016284,-0.047790,0.014700,0.000000,0.000000,-0.012775,-0.374590,-0.314446,-0.036619
5.450000,-0.144076,-0.210488,0.325309,0.645110,0.221056,-0.030330,0.105685,0.759931,0.184823,-0.047641,0.100000,0.785398,-0.066998,-0.027296,0.017115,0.014692,-0.047641,0.015177,0.000000,0.000000,-0.012741,-0.370470,-0.314256,-0.036553
5.460000,-0.144076,-0.210488,0.325309,0.645110,0.221056,-0.030330,0.105685,0.759931,0.184347,-0.047487,0.100000,0.785398,-0.066998,-0.027296,0.017115,0.014692,-0.047487,0.015653,0.000000,0.000000,-0.012275,-0.371957,-0.314154,-0.036488
5.470000,-0.145771,-0.215388,0.328569,0.646899,0.220384,-0.030593,0.105856,0.760079,0.183873,-0.047328,0.100000,0.785398,-0.067470,-0.025549,0.017131,0.013993,-0.047328,0.016127,0.000000,0.000000,-0.012228,-0.368018,-0.314012,-0.036513
5.480000,-0.145771,-0.215388,0.328569,0.646899,0.220384,-0.030593,0.105856,0.760079,0.183401,-0.047164,0.100000,0.785398,-0.067470,-0.025549,0.017131,0.013993,-0.047164,0.016599,0.000000,0.000000,-0.011747,-0.369495,-0.313915,-0.036449
5.490000,-0.145771,-0.215388,0.328569,0.646899,0.220384,-0.030593,0.105856,0.760079,0.182930,-0.046996,0.100000,0.785398,-0.067470,-0.025549,0.017131,0.013993,-0.046996,0.017070,0.000000,0.000000,-0.011258,-0.370963,-0.313818,-0.036385
5.500000,-0.147399,-0.220337,0.331857,0.648702,0.219707,-0.030840,0.106027,0.760221,0.182461,-0.046823,0.100000,0.785398,-0.067816,-0.023881,0.017096,0.013392,-0.046823,0.017539,0.000000,0.000000,-0.011177,-0.367168,-0.313717,-0.036416
5.510000,-0.147399,-0.220337,0.331857,0.648702,0.219707,-0.030840,0.106027,0.760221,0.181993,-0.046645,0.100000,0.785398,-0.067816,-0.023881,0.017096,0.013392,-0.046645,0.018007,0.000000,0.000000,-0.010672,-0.368626,-0.313625,-0.036353
5.520000,-0.148962,-0.225328,0.335169,0.650511,0.219028,-0.031069,0.106198,0.760351,0.181528,-0.046463,0.100000,0.785398,-0.068031,-0.022273,0.017064,0.012197,-0.046463,0.018472,0.000000,0.000000,-0.010575,-0.364842,-0.313525,-0.036313
5.530000,-0.148962,-0.225328,0.335169,0.650511,0.219028,-0.031069,0.106198,0.760351,0.181064,-0.046276,0.100000,0.785398,-0.068031,-0.022273,0.017064,0.012197,-0.046276,0.018936,0.000000,0.000000,-0.010055,-0.366288,-0.313439,-0.036250
5.540000,-0.148962,-0.225328,0.335169,0.650511,0.219028,-0.031069,0.106198,0.760351,0.180602,-0.046084,0.100000,0.785398,-0.068031,-0.022273,0.017064,0.012197,-0.046084,0.019398,0.000000,0.000000,-0.009528,-0.367726,-0.313353,-0.036188
5.550000,-0.150455,-0.230368,0.338512,0.652324,0.218346,-0.031282,0.106368,0.760467,0.180143,-0.045888,0.100000,0.785398,-0.068412,-0.020468,0.017082,0.010747,-0.045888,0.019857,0.000000,0.000000,-0.009539,-0.363599,-0.313240,-0.036123
5.560000,-0.150455,-0.230368,0.338512,0.652324,0.218346,-0.031282,0.106368,0.760467,0.179685,-0.045687,0.100000,0.785398,-0.068412,-0.020468,0.017082,0.010747,-0.045687,0.020315,0.000000,0.000000,-0.008997,-0.365024,-0.313160,-0.036061
5.570000,-0.151875,-0.235459,0.341885,0.654149,0.217660,-0.031477,0.106539,0.760575,0.179229,-0.045481,0.100000,0.785398,-0.068739,-0.018705,0.017064,0.009863,-0.045481,0.020771,0.000000,0.000000,-0.008998,-0.360994,-0.313063,-0.036049
5.580000,-0.151875,-0.235459,0.341885,0.654149,0.217660,-0.031477,0.106539,0.760575,0.178775,-0.045271,0.100000,0.785398,-0.068739,-0.018705,0.017064,0.009863,-0.045271,0.021225,0.000000,0.000000,-0.008442,-0.362406,-0.312988,-0.035989
5.590000,-0.153218,-0.240605,0.345289,0.655989,0.216970,-0.031653,0.106709,0.760674,0.178323,-0.045057,0.100000,0.785398,-0.069175,-0.016786,0.017066,0.009009,-0.045057,0.021677,0.000000,0.000000,-0.008540,-0.358159,-0.312888,-0.035982
5.600000,-0.153218,-0.240605,0.345289,0.655989,0.216970,-0.031653,0.106709,0.760674,0.177874,-0.044838,0.100000,0.785398,-0.069175,-0.016786,0.017066,0.009009,-0.044838,0.022126,0.000000,0.000000,-0.007969,-0.359557,-0.312817,-0.035922
5.610000,-0.153218,-0.240605,0.345289,0.655989,0.216970,-0.031653,0.106709,0.760674,0.177427,-0.044614,0.100000,0.785398,-0.069175,-0.016786,0.017066,0.009009,-0.044614,0.022573,0.000000,0.000000,-0.007391,-0.360945,-0.312748,-0.035863
5.620000,-0.154484,-0.245804,0.348723,0.657842,0.216277,-0.031811,0.106880,0.760761,0.176982,-0.044386,0.100000,0.785398,-0.069443,-0.014974,0.017082,0.007761,-0.044386,0.023018,0.000000,0.000000,-0.007445,-0.356746,-0.312631,-0.035803
5.630000,-0.154484,-0.245804,0.348723,0.657842,0.216277,-0.031811,0.106880,0.760761,0.176539,-0.044154,0.100000,0.785398,-0.069443,-0.014974,0.017082,0.007761,-0.044154,0.023461,0.000000,0.000000,-0.006852,-0.358119,-0.312566,-0.035745
5.640000,-0.155676,-0.251045,0.352177,0.659704,0.215581,-0.031951,0.107050,0.760837,0.176099,-0.043917,0.100000,0.785398,-0.069581,-0.013285,0.017061,0.006563,-0.043917,0.023901,0.000000,0.000000,-0.006856,-0.354056,-0.312474,-0.035681
5.650000,-0.155676,-0.251045,0.352177,0.659704,0.215581,-0.031951,0.107050,0.760837,0.175661,-0.043676,0.100000,0.785398,-0.069581,-0.013285,0.017061,0.006563,-0.043676,0.024339,0.000000,0.000000,-0.006249,-0.355415,-0.312414,-0.035624
5.660000,-0.156790,-0.256329,0.355653,0.661578,0.214884,-0.032074,0.107220,0.760902,0.175225,-0.043430,0.100000,0.785398,-0.069856,-0.011409,0.017026,0.005631,-0.043430,0.024775,0.000000,0.000000,-0.006365,-0.351166,-0.312344,-0.035592
5.670000,-0.156790,-0.256329,0.355653,0.661578,0.214884,-0.032074,0.107220,0.760902,0.174792,-0.043181,0.100000,0.785398,-0.069856,-0.011409,0.017026,0.005631,-0.043181,0.025208,0.000000,0.000000,-0.005745,-0.352509,-0.312289,-0.035535
5.680000,-0.156790,-0.256329,0.355653,0.661578,0.214884,-0.032074,0.107220,0.760902,0.174362,-0.042926,0.100000,0.785398,-0.069856,-0.011409,0.017026,0.005631,-0.042926,0.025638,0.000000,0.000000,-0.005117,-0.353840,-0.312235,-0.035479
5.690000,-0.157826,-0.261657,0.359150,0.663467,0.214185,-0.032178,0.107390,0.760960,0.173934,-0.042668,0.100000,0.785398,-0.070033,-0.009617,0.016959,0.004874,-0.042668,0.026066,0.000000,0.000000,-0.005198,-0.349693,-0.312189,-0.035461
5.700000,-0.157826,-0.261657,0.359150,0.663467,0.214185,-0.032178,0.107390,0.760960,0.173508,-0.042405,0.100000,0.785398,-0.070033,-0.009617,0.016959,0.004874,-0.042405,0.026492,0.000000,0.000000,-0.004557,-0.351008,-0.312140,-0.035405
5.710000,-0.158786,-0.267018,0.362660,0.665367,0.213484,-0.032264,0.107559,0.761009,0.173085,-0.042138,0.100000,0.785398,-0.070091,-0.007943,0.016860,0.004061,-0.042138,0.026915,0.000000,0.000000,-0.004591,-0.346974,-0.312117,-0.035375
5.720000,-0.158786,-0.267018,0.362660,0.665367,0.213484,-0.032264,0.107559,0.761009,0.172665,-0.041867,0.100000,0.785398,-0.070091,-0.007943,0.016860,0.004061,-0.041867,0.027335,0.000000,0.000000,-0.003937,-0.348272,-0.312072,-0.035320
5.730000,-0.159665,-0.272416,0.366188,0.667277,0.212782,-0.032333,0.107727,0.761048,0.172248,-0.041591,0.100000,0.785398,-0.070243,-0.006065,0.016796,0.002971,-0.041591,0.027752,0.000000,0.000000,-0.004097,-0.343979,-0.312033,-0.035261
5.740000,-0.159665,-0.272416,0.366188,0.667277,0.212782,-0.032333,0.107727,0.761048,0.171834,-0.041312,0.100000,0.785398,-0.070243,-0.006065,0.016796,0.002971,-0.041312,0.028166,0.000000,0.000000,-0.003429,-0.345258,-0.311993,-0.035208
5.750000,-0.159665,-0.272416,0.366188,0.667277,0.212782,-0.032333,0.107727,0.761048,0.171422,-0.041028,0.100000,0.785398,-0.070243,-0.006065,0.016796,0.002971,-0.041028,0.028578,0.000000,0.000000,-0.002755,-0.346525,-0.311953,-0.035155
5.760000,-0.160463,-0.277851,0.369731,0.669198,0.212079,-0.032384,0.107894,0.761078,0.171013,-0.040740,0.100000,0.785398,-0.070307,-0.004278,0.016714,0.002041,-0.040740,0.028987,0.000000,0.000000,-0.002877,-0.342310,-0.311926,-0.035106
5.770000,-0.160463,-0.277851,0.369731,0.669198,0.212079,-0.032384,0.107894,0.761078,0.170607,-0.040448,0.100000,0.785398,-0.070307,-0.004278,0.016714,0.002041,-0.040448,0.029393,0.000000,0.000000,-0.002190,-0.343558,-0.311891,-0.035054
5.780000,-0.161182,-0.283312,0.373283,0.671131,0.211376,-0.032417,0.108060,0.761102,0.170204,-0.040152,0.100000,0.785398,-0.070292,-0.002613,0.016570,0.001508,-0.040152,0.029796,0.000000,0.000000,-0.002259,-0.339510,-0.311909,-0.035044
5.790000,-0.161182,-0.283312,0.373283,0.671131,0.211376,-0.032417,0.108060,0.761102,0.169804,-0.039852,0.100000,0.785398,-0.070292,-0.002613,0.016570,0.001508,-0.039852,0.030196,0.000000,0.000000,-0.001560,-0.340737,-0.311879,-0.034993
5.800000,-0.161819,-0.288803,0.376845,0.673077,0.210673,-0.032433,0.108225,0.761118,0.169407,-0.039548,0.100000,0.785398,-0.070360,-0.000733,0.016451,0.000764,-0.039548,0.030593,0.000000,0.000000,-0.001763,-0.336463,-0.311887,-0.034963
5.810000,-0.161819,-0.288803,0.376845,0.673077,0.210673,-0.032433,0.108225,0.761118,0.169013,-0.039240,0.100000,0.785398,-0.070360,-0.000733,0.016451,0.000764,-0.039240,0.030987,0.000000,0.000000,-0.001051,-0.337670,-0.311862,-0.034913
5.820000,-0.161819,-0.288803,0.376845,0.673077,0.210673,-0.032433,0.108225,0.761118,0.168622,-0.038929,0.100000,0.785398,-0.070360,-0.000733,0.016451,0.000764,-0.038929,0.031378,0.000000,0.000000,-0.000333,-0.338864,-0.311836,-0.034864
5.830000,-0.162371,-0.294324,0.380418,0.675032,0.209970,-0.032430,0.108389,0.761126,0.168235,-0.038613,0.100000,0.785398,-0.070319,0.001043,0.016338,-0.000195,-0.038613,0.031765,0.000000,0.000000,-0.000494,-0.334622,-0.311839,-0.034804
5.840000,-0.162371,-0.294324,0.380418,0.675032,0.209970,-0.032430,0.108389,0.761126,0.167850,-0.038293,0.100000,0.785398,-0.070319,0.001043,0.016338,-0.000195,-0.038293,0.032150,0.000000,0.000000,0.000236,-0.335795,-0.311818,-0.034756
5.850000,-0.162834,-0.299875,0.384002,0.676997,0.209266,-0.032409,0.108551,0.761124,0.167469,-0.037970,0.100000,0.785398,-0.070340,0.002998,0.016245,-0.001164,-0.037970,0.032531,0.000000,0.000000,-0.000041,-0.331376,-0.311806,-0.034695
5.860000,-0.162834,-0.299875,0.384002,0.676997,0.209266,-0.032409,0.108551,0.761124,0.167091,-0.037643,0.100000,0.785398,-0.070340,0.002998,0.016245,-0.001164,-0.037643,0.032909,0.000000,0.000000,0.000700,-0.332527,-0.311789,-0.034647
5.870000,-0.163206,-0.305454,0.387592,0.678977,0.208563,-0.032368,0.108713,0.761116,0.166716,-0.037312,0.100000,0.785398,-0.070273,0.004804,0.016107,-0.001778,-0.037312,0.033284,0.000000,0.000000,0.000487,-0.328265,-0.311808,-0.034619
5.880000,-0.163206,-0.305454,0.387592,0.678977,0.208563,-0.032368,0.108713,0.761116,0.166344,-0.036977,0.100000,0.785398,-0.070273,0.004804,0.016107,-0.001778,-0.036977,0.033656,0.000000,0.000000,0.001241,-0.329392,-0.311795,-0.034572
5.890000,-0.163496,-0.311049,0.391182,0.680969,0.207861,-0.032311,0.108872,0.761103,0.165976,-0.036639,0.100000,0.785398,-0.070115,0.006438,0.015903,-0.002107,-0.036639,0.034024,0.000000,0.000000,0.001106,-0.325317,-0.311866,-0.034572
5.900000,-0.163496,-0.311049,0.391182,0.680969,0.207861,-0.032311,0.108872,0.761103,0.165612,-0.036297,0.100000,0.785398,-0.070115,0.006438,0.015903,-0.002107,-0.036297,0.034388,0.000000,0.000000,0.001870,-0.326420,-0.311857,-0.034526
5.910000,-0.163496,-0.311049,0.391182,0.680969,0.207861,-0.032311,0.108872,0.761103,0.165250,-0.035951,0.100000,0.785398,-0.070115,0.006438,0.015903,-0.002107,-0.035951,0.034750,0.000000,0.000000,0.002640,-0.327510,-0.311848,-0.034482
5.920000,-0.163708,-0.316652,0.394768,0.682970,0.207162,-0.032238,0.109030,0.761085,0.164893,-0.035602,0.100000,0.785398,-0.069883,0.007961,0.015656,-0.002433,-0.035602,0.035107,0.000000,0.000000,0.002556,-0.323531,-0.311960,-0.034480
5.930000,-0.163708,-0.316652,0.394768,0.682970,0.207162,-0.032238,0.109030,0.761085,0.164538,-0.035249,0.100000,0.785398,-0.069883,0.007961,0.015656,-0.002433,-0.035249,0.035462,0.000000,0.000000,0.003337,-0.324596,-0.311954,-0.034437
5.940000,-0.163835,-0.322266,0.398352,0.684976,0.206464,-0.032148,0.109185,0.761063,0.164188,-0.034892,0.100000,0.785398,-0.069716,0.009769,0.015454,-0.003106,-0.034892,0.035812,0.000000,0.000000,0.003077,-0.320366,-0.312037,-0.034401
5.950000,-0.163835,-0.322266,0.398352,0.684976,0.206464,-0.032148,0.109185,0.761063,0.163841,-0.034533,0.100000,0.785398,-0.069716,0.009769,0.015454,-0.003106,-0.034533,0.036159,0.000000,0.000000,0.003869,-0.321405,-0.312035,-0.034359
5.960000,-0.163873,-0.327892,0.401935,0.686990,0.205768,-0.032041,0.109338,0.761034,0.163497,-0.034169,0.100000,0.785398,-0.069487,0.011488,0.015248,-0.003714,-0.034169,0.036503,0.000000,0.000000,0.003638,-0.317227,-0.312116,-0.034325
5.970000,-0.163873,-0.327892,0.401935,0.686990,0.205768,-0.032041,0.109338,0.761034,0.163157,-0.033803,0.100000,0.785398,-0.069487,0.011488,0.015248,-0.003714,-0.033803,0.036843,0.000000,0.000000,0.004440,-0.318239,-0.312117,-0.034284
5.980000,-0.163873,-0.327892,0.401935,0.686990,0.205768,-0.032041,0.109338,0.761034,0.162821,-0.033432,0.100000,0.785398,-0.069487,0.011488,0.015248,-0.003714,-0.033432,0.037179,0.000000,0.000000,0.005247,-0.319237,-0.312119,-0.034244
5.990000,-0.163826,-0.333523,0.405511,0.689014,0.205075,-0.031917,0.109489,0.761002,0.162489,-0.033059,0.100000,0.785398,-0.069210,0.013065,0.014986,-0.003873,-0.033059,0.037511,0.000000,0.000000,0.005086,-0.315205,-0.312247,-0.034257
6.000000,-0.163826,-0.333523,0.405511,0.689014,0.205075,-0.031917,0.109489,0.761002,0.162160,-0.032682,0.100000,0.785398,-0.069210,0.013065,0.014986,-0.003873,-0.032682,0.037840,0.000000,0.000000,0.005903,-0.316175,-0.312251,-0.034218
6.010000,-0.163690,-0.339160,0.409081,0.691046,0.204384,-0.031776,0.109637,0.760968,0.161835,-0.032302,0.100000,0.785398,-0.068980,0.014893,0.014743,-0.004156,-0.032302,0.038165,0.000000,0.000000,0.005582,-0.311976,-0.312368,-0.034223
6.020000,-0.163690,-0.339160,0.409081,0.691046,0.204384,-0.031776,0.109637,0.760968,0.161514,-0.031919,0.100000,0.785398,-0.068980,0.014893,0.014743,-0.004156,-0.031919,0.038486,0.000000,0.000000,0.006408,-0.312918,-0.312375,-0.034185
6.030000,-0.163462,-0.344801,0.412646,0.693084,0.203696,-0.031617,0.109783,0.760929,0.161197,-0.031532,0.100000,0.785398,-0.068660,0.016591,0.014508,-0.004691,-0.031532,0.038803,0.000000,0.000000,0.006138,-0.308757,-0.312482,-0.034157
6.040000,-0.163462,-0.344801,0.412646,0.693084,0.203696,-0.031617,0.109783,0.760929,0.160883,-0.031143,0.100000,0.785398,-0.068660,0.016591,0.014508,-0.004691,-0.031143,0.039117,0.000000,0.000000,0.006973,-0.309671,-0.312492,-0.034121
6.050000,-0.163147,-0.350440,0.416198,0.695128,0.203011,-0.031442,0.109927,0.760886,0.160574,-0.030750,0.100000,0.785398,-0.068285,0.018121,0.014229,-0.004950,-0.030750,0.039426,0.000000,0.000000,0.006780,-0.305651,-0.312635,-0.034120
6.060000,-0.163147,-0.350440,0.416198,0.695128,0.203011,-0.031442,0.109927,0.760886,0.160268,-0.030354,0.100000,0.785398,-0.068285,0.018121,0.014229,-0.004950,-0.030354,0.039732,0.000000,0.000000,0.007625,-0.306535,-0.312647,-0.034085
6.070000,-0.163147,-0.350440,0.416198,0.695128,0.203011,-0.031442,0.109927,0.760886,0.159967,-0.029955,0.100000,0.785398,-0.068285,0.018121,0.014229,-0.004950,-0.029955,0.040033,0.000000,0.000000,0.008475,-0.307402,-0.312659,-0.034050
6.080000,-0.162752,-0.356069,0.419735,0.697178,0.202331,-0.031253,0.110067,0.760844,0.159669,-0.029554,0.100000,0.785398,-0.067887,0.019542,0.013885,-0.004726,-0.029554,0.040331,0.000000,0.000000,0.008334,-0.303526,-0.312862,-0.034105
6.090000,-0.162752,-0.356069,0.419735,0.697178,0.202331,-0.031253,0.110067,0.760844,0.159376,-0.029149,0.100000,0.785398,-0.067887,0.019542,0.013885,-0.004726,-0.029149,0.040624,0.000000,0.000000,0.009191,-0.304363,-0.312876,-0.034071
6.100000,-0.162268,-0.361690,0.423259,0.699233,0.201654,-0.031048,0.110204,0.760802,0.159086,-0.028741,0.100000,0.785398,-0.067517,0.021279,0.013572,-0.004783,-0.028741,0.040914,0.000000,0.000000,0.008851,-0.300299,-0.313054,-0.034101
6.110000,-0.162268,-0.361690,0.423259,0.699233,0.201654,-0.031048,0.110204,0.760802,0.158801,-0.028331,0.100000,0.785398,-0.067517,0.021279,0.013572,-0.004783,-0.028331,0.041199,0.000000,0.000000,0.009717,-0.301105,-0.313070,-0.034069
6.120000,-0.161690,-0.367302,0.426770,0.701289,0.200981,-0.030826,0.110338,0.760757,0.158520,-0.027917,0.100000,0.785398,-0.067069,0.022910,0.013285,-0.005188,-0.027917,0.041480,0.000000,0.000000,0.009413,-0.297043,-0.313226,-0.034057
6.130000,-0.161690,-0.367302,0.426770,0.701289,0.200981,-0.030826,0.110338,0.760757,0.158242,-0.027501,0.100000,0.785398,-0.067069,0.022910,0.013285,-0.005188,-0.027501,0.041758,0.000000,0.000000,0.010287,-0.297817,-0.313243,-0.034026
6.140000,-0.161690,-0.367302,0.426770,0.701289,0.200981,-0.030826,0.110338,0.760757,0.157970,-0.027082,0.100000,0.785398,-0.067069,0.022910,0.013285,-0.005188,-0.027082,0.042030,0.000000,0.000000,0.011165,-0.298574,-0.313261,-0.033997
6.150000,-0.161025,-0.372901,0.430264,0.703347,0.200313,-0.030588,0.110469,0.760710,0.157701,-0.026660,0.100000,0.785398,-0.066590,0.024375,0.012957,-0.005228,-0.026660,0.042299,0.000000,0.000000,0.010942,-0.294633,-0.313452,-0.034024
6.160000,-0.161025,-0.372901,0.430264,0.703347,0.200313,-0.030588,0.110469,0.760710,0.157436,-0.026236,0.100000,0.785398,-0.066590,0.024375,0.012957,-0.005228,-0.026236,0.042564,0.000000,0.000000,0.011827,-0.295357,-0.313471,-0.033995
6.170000,-0.160267,-0.378485,0.433740,0.705410,0.199650,-0.030334,0.110596,0.760665,0.157176,-0.025809,0.100000,0.785398,-0.066149,0.026114,0.012614,-0.004994,-0.025809,0.042824,0.000000,0.000000,0.011430,-0.291351,-0.313673,-0.034058
6.180000,-0.160267,-0.378485,0.433740,0.705410,0.199650,-0.030334,0.110596,0.760665,0.156920,-0.025380,0.100000,0.785398,-0.066149,0.026114,0.012614,-0.004994,-0.025380,0.043080,0.000000,0.000000,0.012322,-0.292042,-0.313693,-0.034030
6.190000,-0.160267,-0.378485,0.433740,0.705410,0.199650,-0.030334,0.110596,0.760665,0.156669,-0.024948,0.100000,0.785398,-0.066149,0.026114,0.012614,-0.004994,-0.024948,0.043331,0.000000,0.000000,0.013218,-0.292715,-0.313713,-0.034004
6.200000,-0.159413,-0.384052,0.437198,0.707475,0.198992,-0.030064,0.110720,0.760621,0.156421,-0.024513,0.100000,0.785398,-0.065643,0.027707,0.012265,-0.004876,-0.024513,0.043579,0.000000,0.000000,0.012883,-0.288762,-0.313923,-0.034055
6.210000,-0.159413,-0.384052,0.437198,0.707475,0.198992,-0.030064,0.110720,0.760621,0.156178,-0.024076,0.100000,0.785398,-0.065643,0.027707,0.012265,-0.004876,-0.024076,0.043822,0.000000,0.000000,0.013786,-0.289401,-0.313943,-0.034030
6.220000,-0.158470,-0.389597,0.440634,0.709540,0.198338,-0.029779,0.110841,0.760577,0.155940,-0.023637,0.100000,0.785398,-0.065081,0.029107,0.011897,-0.004793,-0.023637,0.044060,0.000000,0.000000,0.013541,-0.285545,-0.314172,-0.034076
6.230000,-0.158470,-0.389597,0.440634,0.709540,0.198338,-0.029779,0.110841,0.760577,0.155706,-0.023195,0.100000,0.785398,-0.065081,0.029107,0.011897,-0.004793,-0.023195,0.044294,0.000000,0.000000,0.014450,-0.286148,-0.314193,-0.034052
6.240000,-0.158470,-0.389597,0.440634,0.709540,0.198338,-0.029779,0.110841,0.760577,0.155476,-0.022751,0.100000,0.785398,-0.065081,0.029107,0.011897,-0.004793,-0.022751,0.044524,0.000000,0.000000,0.015362,-0.286734,-0.314213,-0.034029
