t,q1,q2,q3,q4,x,y,z,phi,x_des,y_des,z_des,phi_des,tau1,tau2,tau3,tau4
8.690000,0.196976,-0.325555,0.485163,0.644408,0.199940,0.037506,0.095006,0.804016,0.219784,0.045919,0.100000,0.785398,-0.006445,-0.232760,-0.368650,-0.066789
8.700000,0.196561,-0.322139,0.482845,0.643080,0.200387,0.037514,0.094954,0.803786,0.220242,0.045719,0.100000,0.785398,-0.006718,-0.234432,-0.368645,-0.066483
8.710000,0.196119,-0.318740,0.480520,0.641765,0.200834,0.037516,0.094903,0.803544,0.220699,0.045514,0.100000,0.785398,-0.006992,-0.236081,-0.368626,-0.066200
8.720000,0.195640,-0.315352,0.478179,0.640478,0.201282,0.037511,0.094854,0.803305,0.221153,0.045305,0.100000,0.785398,-0.007012,-0.238387,-0.368808,-0.066145
8.730000,0.195121,-0.311965,0.475820,0.639216,0.201731,0.037498,0.094805,0.803071,0.221605,0.045091,0.100000,0.785398,-0.007142,-0.240268,-0.368846,-0.065999
8.740000,0.194568,-0.308588,0.473451,0.637963,0.202181,0.037477,0.094758,0.802826,0.222055,0.044873,0.100000,0.785398,-0.007323,-0.242286,-0.368953,-0.065765
8.750000,0.194568,-0.308588,0.473451,0.637963,0.202181,0.037477,0.094758,0.802826,0.222502,0.044650,0.100000,0.785398,-0.008134,-0.241305,-0.368994,-0.065809
8.760000,0.193986,-0.305226,0.471076,0.636725,0.202632,0.037451,0.094712,0.802574,0.222948,0.044423,0.100000,0.785398,-0.008332,-0.242886,-0.368935,-0.065529
8.770000,0.193380,-0.301877,0.468690,0.635510,0.203083,0.037419,0.094668,0.802323,0.223391,0.044191,0.100000,0.785398,-0.008599,-0.244948,-0.369064,-0.065420
8.780000,0.192739,-0.298538,0.466291,0.634322,0.203534,0.037380,0.094624,0.802075,0.223831,0.043955,0.100000,0.785398,-0.008650,-0.247141,-0.369194,-0.065324
8.790000,0.192061,-0.295206,0.463880,0.633146,0.203986,0.037333,0.094582,0.801821,0.224270,0.043715,0.100000,0.785398,-0.008730,-0.248988,-0.369200,-0.065069
8.800000,0.191350,-0.291884,0.461461,0.631981,0.204440,0.037279,0.094542,0.801558,0.224706,0.043470,0.100000,0.785398,-0.008865,-0.250879,-0.369240,-0.064823
8.810000,0.190613,-0.288580,0.459034,0.630841,0.204893,0.037220,0.094503,0.801295,0.225139,0.043221,0.100000,0.785398,-0.009075,-0.252972,-0.369369,-0.064723
8.820000,0.189852,-0.285291,0.456600,0.629726,0.205345,0.037154,0.094464,0.801035,0.225570,0.042967,0.100000,0.785398,-0.009300,-0.254646,-0.369344,-0.064536
8.830000,0.189070,-0.282027,0.454164,0.628624,0.205796,0.037084,0.094429,0.800762,0.225998,0.042709,0.100000,0.785398,-0.009519,-0.256366,-0.369326,-0.064272
8.840000,0.188267,-0.278783,0.451724,0.627543,0.206247,0.037009,0.094395,0.800484,0.226424,0.042447,0.100000,0.785398,-0.009743,-0.258037,-0.369295,-0.064040
8.850000,0.187442,-0.275559,0.449279,0.626487,0.206697,0.036928,0.094363,0.800207,0.226847,0.042181,0.100000,0.785398,-0.009963,-0.259742,-0.369285,-0.063872
8.860000,0.186596,-0.272356,0.446830,0.625456,0.207145,0.036842,0.094332,0.799930,0.227268,0.041910,0.100000,0.785398,-0.010178,-0.261512,-0.369300,-0.063704
8.870000,0.185729,-0.269173,0.444378,0.624442,0.207592,0.036751,0.094303,0.799648,0.227686,0.041635,0.100000,0.785398,-0.010387,-0.263247,-0.369303,-0.063493
8.880000,0.185729,-0.269173,0.444378,0.624442,0.207592,0.036751,0.094303,0.799648,0.228101,0.041356,0.100000,0.785398,-0.011262,-0.262471,-0.369353,-0.063528
8.890000,0.184842,-0.266009,0.441925,0.623447,0.208038,0.036654,0.094275,0.799363,0.228513,0.041073,0.100000,0.785398,-0.011473,-0.264204,-0.369349,-0.063316
8.900000,0.183923,-0.262860,0.439463,0.622474,0.208485,0.036551,0.094249,0.799077,0.228922,0.040786,0.100000,0.785398,-0.011464,-0.266224,-0.369406,-0.063161
8.910000,0.183923,-0.262860,0.439463,0.622474,0.208485,0.036551,0.094249,0.799077,0.229328,0.040495,0.100000,0.785398,-0.012353,-0.265494,-0.369457,-0.063195
8.920000,0.182969,-0.259719,0.436993,0.621520,0.208931,0.036440,0.094223,0.798793,0.229732,0.040200,0.100000,0.785398,-0.012392,-0.267528,-0.369532,-0.063051
8.930000,0.181985,-0.256593,0.434517,0.620582,0.209378,0.036322,0.094198,0.798507,0.230132,0.039900,0.100000,0.785398,-0.012473,-0.269191,-0.369479,-0.062807
8.940000,0.180967,-0.253463,0.432027,0.619651,0.209827,0.036196,0.094174,0.798215,0.230530,0.039597,0.100000,0.785398,-0.012418,-0.271657,-0.369600,-0.062585
8.950000,0.180967,-0.253463,0.432027,0.619651,0.209827,0.036196,0.094174,0.798215,0.230924,0.039290,0.100000,0.785398,-0.013322,-0.270989,-0.369649,-0.062616
8.960000,0.179914,-0.250334,0.429523,0.618746,0.210276,0.036063,0.094150,0.797934,0.231316,0.038979,0.100000,0.785398,-0.013324,-0.273066,-0.369772,-0.062578
8.970000,0.178833,-0.247229,0.427020,0.617865,0.210724,0.035922,0.094126,0.797656,0.231704,0.038663,0.100000,0.785398,-0.013422,-0.274768,-0.369756,-0.062413
8.980000,0.177720,-0.244148,0.424519,0.616994,0.211171,0.035774,0.094105,0.797364,0.232089,0.038345,0.100000,0.785398,-0.013325,-0.276133,-0.369550,-0.062022
8.990000,0.177720,-0.244148,0.424519,0.616994,0.211171,0.035774,0.094105,0.797364,0.232471,0.038022,0.100000,0.785398,-0.014245,-0.275526,-0.369599,-0.062050
9.000000,0.176572,-0.241085,0.422014,0.616139,0.211618,0.035618,0.094086,0.797068,0.232849,0.037695,0.100000,0.785398,-0.014262,-0.277481,-0.369617,-0.061861
9.010000,0.175399,-0.238042,0.419504,0.615319,0.212063,0.035455,0.094068,0.796782,0.233225,0.037365,0.100000,0.785398,-0.014323,-0.279378,-0.369648,-0.061805
9.020000,0.174195,-0.235013,0.416991,0.614519,0.212507,0.035285,0.094050,0.796497,0.233597,0.037031,0.100000,0.785398,-0.014229,-0.281352,-0.369673,-0.061644
9.030000,0.172957,-0.232001,0.414477,0.613726,0.212952,0.035107,0.094034,0.796202,0.233965,0.036693,0.100000,0.785398,-0.014196,-0.282761,-0.369496,-0.061277
9.040000,0.172957,-0.232001,0.414477,0.613726,0.212952,0.035107,0.094034,0.796202,0.234330,0.036351,0.100000,0.785398,-0.015132,-0.282229,-0.369543,-0.061301
9.050000,0.171695,-0.229007,0.411962,0.612950,0.213396,0.034923,0.094020,0.795905,0.234692,0.036006,0.100000,0.785398,-0.015217,-0.284373,-0.369648,-0.061178
9.060000,0.170402,-0.226029,0.409441,0.612206,0.213838,0.034730,0.094006,0.795619,0.235051,0.035658,0.100000,0.785398,-0.015090,-0.286257,-0.369646,-0.061100
9.070000,0.169079,-0.223065,0.406919,0.611477,0.214279,0.034531,0.093992,0.795332,0.235405,0.035305,0.100000,0.785398,-0.015043,-0.288189,-0.369660,-0.060917
9.080000,0.167731,-0.220124,0.404401,0.610758,0.214720,0.034325,0.093981,0.795035,0.235757,0.034949,0.100000,0.785398,-0.015053,-0.289877,-0.369591,-0.060648
9.090000,0.166364,-0.217205,0.401885,0.610058,0.215159,0.034114,0.093970,0.794738,0.236104,0.034590,0.100000,0.785398,-0.015191,-0.291486,-0.369506,-0.060430
9.100000,0.166364,-0.217205,0.401885,0.610058,0.215159,0.034114,0.093970,0.794738,0.236448,0.034227,0.100000,0.785398,-0.016145,-0.291044,-0.369548,-0.060451
9.110000,0.164983,-0.214311,0.399371,0.609384,0.215595,0.033898,0.093962,0.794444,0.236789,0.033861,0.100000,0.785398,-0.016287,-0.292718,-0.369489,-0.060308
9.120000,0.163580,-0.211441,0.396859,0.608733,0.216029,0.033676,0.093954,0.794151,0.237126,0.033492,0.100000,0.785398,-0.016166,-0.294373,-0.369393,-0.060114
9.130000,0.162148,-0.208589,0.394349,0.608097,0.216461,0.033447,0.093948,0.793856,0.237459,0.033119,0.100000,0.785398,-0.016115,-0.295854,-0.369244,-0.059846
9.140000,0.160693,-0.205761,0.391842,0.607479,0.216892,0.033211,0.093943,0.793560,0.237788,0.032742,0.100000,0.785398,-0.016085,-0.297849,-0.369305,-0.059736
9.150000,0.160693,-0.205761,0.391842,0.607479,0.216892,0.033211,0.093943,0.793560,0.238114,0.032363,0.100000,0.785398,-0.017052,-0.297480,-0.369343,-0.059754
9.160000,0.159220,-0.202950,0.389337,0.606886,0.217321,0.032970,0.093938,0.793272,0.238435,0.031980,0.100000,0.785398,-0.017173,-0.299310,-0.369353,-0.059657
9.170000,0.157735,-0.200165,0.386839,0.606307,0.217747,0.032725,0.093934,0.792981,0.238753,0.031594,0.100000,0.785398,-0.017290,-0.300958,-0.369287,-0.059443
9.180000,0.156228,-0.197404,0.384348,0.605741,0.218172,0.032474,0.093933,0.792685,0.239067,0.031205,0.100000,0.785398,-0.017140,-0.302581,-0.369180,-0.059198
9.190000,0.154695,-0.194664,0.381858,0.605196,0.218594,0.032216,0.093932,0.792390,0.239377,0.030813,0.100000,0.785398,-0.017081,-0.304178,-0.369079,-0.059013
9.200000,0.153140,-0.191948,0.379373,0.604674,0.219014,0.031952,0.093932,0.792099,0.239683,0.030418,0.100000,0.785398,-0.017084,-0.305816,-0.369008,-0.058872
9.210000,0.151570,-0.189258,0.376895,0.604171,0.219431,0.031683,0.093934,0.791808,0.239986,0.030019,0.100000,0.785398,-0.017132,-0.307331,-0.368895,-0.058679
9.220000,0.151570,-0.189258,0.376895,0.604171,0.219431,0.031683,0.093934,0.791808,0.240284,0.029618,0.100000,0.785398,-0.018114,-0.307063,-0.368925,-0.058691
9.230000,0.149988,-0.186593,0.374425,0.603683,0.219846,0.031410,0.093937,0.791515,0.240578,0.029214,0.100000,0.785398,-0.018240,-0.308672,-0.368845,-0.058494
9.240000,0.148395,-0.183953,0.371962,0.603215,0.220257,0.031133,0.093941,0.791225,0.240868,0.028806,0.100000,0.785398,-0.018314,-0.310229,-0.368753,-0.058330
9.250000,0.146784,-0.181336,0.369506,0.602768,0.220666,0.030851,0.093946,0.790937,0.241154,0.028396,0.100000,0.785398,-0.018166,-0.311867,-0.368677,-0.058179
9.260000,0.145145,-0.178744,0.367057,0.602337,0.221072,0.030561,0.093953,0.790650,0.241436,0.027983,0.100000,0.785398,-0.018057,-0.313527,-0.368614,-0.058018
9.270000,0.145145,-0.178744,0.367057,0.602337,0.221072,0.030561,0.093953,0.790650,0.241714,0.027568,0.100000,0.785398,-0.019048,-0.313330,-0.368637,-0.058027
9.280000,0.143487,-0.176174,0.364616,0.601921,0.221476,0.030265,0.093960,0.790363,0.241987,0.027149,0.100000,0.785398,-0.019049,-0.314907,-0.368544,-0.057845
9.290000,0.141817,-0.173631,0.362184,0.601523,0.221877,0.029965,0.093968,0.790076,0.242257,0.026728,0.100000,0.785398,-0.019076,-0.316348,-0.368406,-0.057653
9.300000,0.140125,-0.171113,0.359761,0.601143,0.222276,0.029659,0.093978,0.789791,0.242522,0.026304,0.100000,0.785398,-0.018913,-0.317744,-0.368241,-0.057452
9.310000,0.138409,-0.168619,0.357345,0.600783,0.222671,0.029347,0.093988,0.789508,0.242783,0.025877,0.100000,0.785398,-0.018788,-0.319517,-0.368228,-0.057352
9.320000,0.136676,-0.166148,0.354938,0.600441,0.223064,0.029028,0.093999,0.789231,0.243039,0.025448,0.100000,0.785398,-0.018748,-0.321055,-0.368141,-0.057218
9.330000,0.136676,-0.166148,0.354938,0.600441,0.223064,0.029028,0.093999,0.789231,0.243292,0.025017,0.100000,0.785398,-0.019747,-0.320941,-0.368156,-0.057224
9.340000,0.134930,-0.163704,0.352543,0.600112,0.223453,0.028706,0.094012,0.788950,0.243540,0.024582,0.100000,0.785398,-0.019771,-0.322120,-0.367922,-0.056957
9.350000,0.133174,-0.161287,0.350160,0.599797,0.223839,0.028379,0.094025,0.788670,0.243783,0.024146,0.100000,0.785398,-0.019799,-0.323654,-0.367825,-0.056791
9.360000,0.131401,-0.158896,0.347786,0.599507,0.224221,0.028048,0.094040,0.788397,0.244023,0.023707,0.100000,0.785398,-0.019615,-0.325309,-0.367777,-0.056729
9.370000,0.129606,-0.156529,0.345422,0.599234,0.224601,0.027710,0.094054,0.788127,0.244257,0.023265,0.100000,0.785398,-0.019502,-0.326802,-0.367674,-0.056587
9.380000,0.127796,-0.154188,0.343072,0.598970,0.224977,0.027367,0.094071,0.787854,0.244488,0.022822,0.100000,0.785398,-0.019463,-0.328121,-0.367505,-0.056351
9.390000,0.125974,-0.151875,0.340735,0.598721,0.225350,0.027020,0.094088,0.787581,0.244714,0.022376,0.100000,0.785398,-0.019467,-0.329509,-0.367363,-0.056177
9.400000,0.124145,-0.149589,0.338409,0.598494,0.225719,0.026669,0.094107,0.787314,0.244935,0.021927,0.100000,0.785398,-0.019481,-0.331007,-0.367270,-0.056102
9.410000,0.122309,-0.147329,0.336096,0.598285,0.226084,0.026316,0.094126,0.787051,0.245152,0.021477,0.100000,0.785398,-0.019553,-0.332317,-0.367111,-0.055941
9.420000,0.122309,-0.147329,0.336096,0.598285,0.226084,0.026316,0.094126,0.787051,0.245365,0.021024,0.100000,0.785398,-0.020558,-0.332323,-0.367110,-0.055941
9.430000,0.120468,-0.145099,0.333798,0.598086,0.226445,0.025960,0.094146,0.786785,0.245573,0.020570,0.100000,0.785398,-0.020590,-0.333703,-0.366967,-0.055751
9.440000,0.118622,-0.142895,0.331514,0.597902,0.226803,0.025600,0.094168,0.786521,0.245776,0.020113,0.100000,0.785398,-0.020679,-0.334863,-0.366748,-0.055551
9.450000,0.116760,-0.140719,0.329243,0.597738,0.227157,0.025237,0.094190,0.786262,0.245975,0.019654,0.100000,0.785398,-0.020457,-0.336153,-0.366594,-0.055421
9.460000,0.116760,-0.140719,0.329243,0.597738,0.227157,0.025237,0.094190,0.786262,0.246169,0.019193,0.100000,0.785398,-0.021464,-0.336214,-0.366585,-0.055418
9.470000,0.114879,-0.138568,0.326986,0.597592,0.227506,0.024867,0.094212,0.786010,0.246359,0.018731,0.100000,0.785398,-0.021420,-0.337834,-0.366545,-0.055370
9.480000,0.112984,-0.136444,0.324744,0.597460,0.227853,0.024492,0.094236,0.785761,0.246544,0.018266,0.100000,0.785398,-0.021248,-0.339235,-0.366428,-0.055238
9.490000,0.111066,-0.134348,0.322519,0.597336,0.228195,0.024111,0.094260,0.785508,0.246724,0.017800,0.100000,0.785398,-0.020974,-0.340474,-0.366253,-0.055034
9.500000,0.111066,-0.134348,0.322519,0.597336,0.228195,0.024111,0.094260,0.785508,0.246900,0.017332,0.100000,0.785398,-0.021980,-0.340588,-0.366237,-0.055028
9.510000,0.109127,-0.132281,0.320311,0.597226,0.228535,0.023724,0.094286,0.785256,0.247071,0.016862,0.100000,0.785398,-0.021766,-0.341847,-0.366063,-0.054881
9.520000,0.107164,-0.130244,0.318118,0.597136,0.228869,0.023330,0.094312,0.785010,0.247237,0.016390,0.100000,0.785398,-0.021447,-0.343103,-0.365904,-0.054783
9.530000,0.105179,-0.128237,0.315943,0.597061,0.229200,0.022930,0.094340,0.784767,0.247399,0.015917,0.100000,0.785398,-0.021269,-0.344287,-0.365719,-0.054631
9.540000,0.103179,-0.126260,0.313785,0.596997,0.229527,0.022524,0.094369,0.784523,0.247556,0.015442,0.100000,0.785398,-0.021108,-0.345481,-0.365533,-0.054469
9.550000,0.103179,-0.126260,0.313785,0.596997,0.229527,0.022524,0.094369,0.784523,0.247708,0.014966,0.100000,0.785398,-0.022112,-0.345660,-0.365506,-0.054461
9.560000,0.101170,-0.124312,0.311645,0.596948,0.229850,0.022115,0.094399,0.784281,0.247855,0.014488,0.100000,0.785398,-0.022095,-0.346860,-0.365316,-0.054321
9.570000,0.099149,-0.122391,0.309521,0.596915,0.230168,0.021702,0.094429,0.784045,0.247997,0.014009,0.100000,0.785398,-0.021898,-0.348106,-0.365176,-0.054219
9.580000,0.097109,-0.120502,0.307418,0.596897,0.230482,0.021284,0.094460,0.783812,0.248135,0.013528,0.100000,0.785398,-0.021607,-0.349070,-0.364928,-0.054054
9.590000,0.095059,-0.118641,0.305333,0.596890,0.230791,0.020861,0.094492,0.783582,0.248268,0.013046,0.100000,0.785398,-0.021590,-0.350394,-0.364800,-0.053938
9.600000,0.095059,-0.118641,0.305333,0.596890,0.230791,0.020861,0.094492,0.783582,0.248396,0.012563,0.100000,0.785398,-0.022590,-0.350636,-0.364763,-0.053926
9.610000,0.093003,-0.116807,0.303266,0.596898,0.231096,0.020436,0.094524,0.783357,0.248519,0.012078,0.100000,0.785398,-0.022491,-0.351983,-0.364648,-0.053871
9.620000,0.090944,-0.115000,0.301216,0.596919,0.231397,0.020008,0.094557,0.783135,0.248638,0.011593,0.100000,0.785398,-0.022498,-0.353098,-0.364447,-0.053725
9.630000,0.088873,-0.113226,0.299190,0.596948,0.231693,0.019576,0.094592,0.782912,0.248751,0.011106,0.100000,0.785398,-0.022264,-0.354097,-0.364224,-0.053544
9.640000,0.088873,-0.113226,0.299190,0.596948,0.231693,0.019576,0.094592,0.782912,0.248860,0.010618,0.100000,0.785398,-0.023260,-0.354390,-0.364179,-0.053529
9.650000,0.086787,-0.111483,0.297184,0.596991,0.231984,0.019140,0.094627,0.782692,0.248963,0.010129,0.100000,0.785398,-0.023059,-0.355501,-0.363989,-0.053429
9.660000,0.084691,-0.109771,0.295197,0.597052,0.232270,0.018700,0.094663,0.782478,0.249062,0.009638,0.100000,0.785398,-0.022937,-0.356638,-0.363806,-0.053353
9.670000,0.082580,-0.108090,0.293233,0.597124,0.232552,0.018255,0.094699,0.782267,0.249156,0.009147,0.100000,0.785398,-0.022640,-0.357641,-0.363604,-0.053221
9.680000,0.082580,-0.108090,0.293233,0.597124,0.232552,0.018255,0.094699,0.782267,0.249245,0.008655,0.100000,0.785398,-0.023630,-0.357983,-0.363550,-0.053204
9.690000,0.080453,-0.106443,0.291294,0.597205,0.232829,0.017805,0.094737,0.782056,0.249329,0.008162,0.100000,0.785398,-0.023420,-0.359008,-0.363340,-0.053059
9.700000,0.078307,-0.104829,0.289378,0.597300,0.233101,0.017349,0.094776,0.781849,0.249408,0.007669,0.100000,0.785398,-0.023029,-0.359927,-0.363122,-0.052951
9.710000,0.076142,-0.103249,0.287486,0.597410,0.233367,0.016888,0.094815,0.781647,0.249483,0.007174,0.100000,0.785398,-0.022764,-0.360931,-0.362922,-0.052866
9.720000,0.076142,-0.103249,0.287486,0.597410,0.233367,0.016888,0.094815,0.781647,0.249552,0.006679,0.100000,0.785398,-0.023747,-0.361323,-0.362860,-0.052847
9.730000,0.073964,-0.101703,0.285617,0.597532,0.233628,0.016423,0.094856,0.781446,0.249616,0.006183,0.100000,0.785398,-0.023525,-0.362132,-0.362571,-0.052692
9.740000,0.071776,-0.100185,0.283772,0.597663,0.233885,0.015954,0.094896,0.781249,0.249676,0.005687,0.100000,0.785398,-0.023260,-0.363207,-0.362418,-0.052603
9.750000,0.071776,-0.100185,0.283772,0.597663,0.233885,0.015954,0.094896,0.781249,0.249730,0.005190,0.100000,0.785398,-0.024237,-0.363636,-0.362349,-0.052582
9.760000,0.069574,-0.098703,0.281952,0.597808,0.234136,0.015480,0.094938,0.781057,0.249779,0.004692,0.100000,0.785398,-0.023998,-0.364462,-0.362090,-0.052476
9.770000,0.067362,-0.097254,0.280157,0.597965,0.234382,0.015003,0.094981,0.780868,0.249824,0.004194,0.100000,0.785398,-0.023851,-0.365507,-0.361898,-0.052384
9.780000,0.065141,-0.095834,0.278386,0.598132,0.234623,0.014522,0.095024,0.780684,0.249863,0.003696,0.100000,0.785398,-0.023523,-0.366263,-0.361648,-0.052266
9.790000,0.065141,-0.095834,0.278386,0.598132,0.234623,0.014522,0.095024,0.780684,0.249898,0.003197,0.100000,0.785398,-0.024491,-0.366741,-0.361570,-0.052242
9.800000,0.062905,-0.094450,0.276643,0.598310,0.234858,0.014037,0.095068,0.780502,0.249927,0.002698,0.100000,0.785398,-0.024231,-0.367838,-0.361430,-0.052195
9.810000,0.060654,-0.093102,0.274928,0.598499,0.235087,0.013548,0.095112,0.780325,0.249952,0.002198,0.100000,0.785398,-0.023839,-0.368652,-0.361217,-0.052119
9.820000,0.058387,-0.091792,0.273243,0.598697,0.235311,0.013053,0.095158,0.780149,0.249971,0.001699,0.100000,0.785398,-0.023540,-0.369381,-0.360947,-0.051979
9.830000,0.058387,-0.091792,0.273243,0.598697,0.235311,0.013053,0.095158,0.780149,0.249986,0.001199,0.100000,0.785398,-0.024499,-0.369905,-0.360860,-0.051953
9.840000,0.056113,-0.090516,0.271583,0.598905,0.235530,0.012556,0.095205,0.779972,0.249995,0.000699,0.100000,0.785398,-0.024309,-0.370693,-0.360590,-0.051826
9.850000,0.053828,-0.089275,0.269951,0.599125,0.235742,0.012055,0.095253,0.779801,0.250000,0.000199,0.100000,0.785398,-0.023976,-0.371438,-0.360357,-0.051762
9.860000,0.051533,-0.088072,0.268347,0.599359,0.235949,0.011551,0.095301,0.779634,0.249999,-0.000301,0.100000,0.785398,-0.023707,-0.372011,-0.360046,-0.051644
9.870000,0.051533,-0.088072,0.268347,0.599359,0.235949,0.011551,0.095301,0.779634,0.249994,-0.000801,0.100000,0.785398,-0.024654,-0.372582,-0.359950,-0.051616
9.880000,0.049233,-0.086901,0.266770,0.599601,0.236150,0.011044,0.095351,0.779469,0.249983,-0.001301,0.100000,0.785398,-0.024470,-0.373319,-0.359680,-0.051495
9.890000,0.046932,-0.085759,0.265216,0.599854,0.236346,0.010537,0.095401,0.779310,0.249968,-0.001801,0.100000,0.785398,-0.024345,-0.374410,-0.359547,-0.051484
9.900000,0.044626,-0.084651,0.263691,0.600117,0.236536,0.010027,0.095451,0.779156,0.249947,-0.002300,0.100000,0.785398,-0.024048,-0.375207,-0.359364,-0.051457
9.910000,0.044626,-0.084651,0.263691,0.600117,0.236536,0.010027,0.095451,0.779156,0.249922,-0.002799,0.100000,0.785398,-0.024983,-0.375823,-0.359260,-0.051427
9.920000,0.042313,-0.083578,0.262197,0.600385,0.236720,0.009514,0.095502,0.779004,0.249891,-0.003299,0.100000,0.785398,-0.024720,-0.376445,-0.358983,-0.051290
9.930000,0.039995,-0.082540,0.260732,0.600659,0.236899,0.009000,0.095554,0.778850,0.249856,-0.003797,0.100000,0.785398,-0.024532,-0.377067,-0.358684,-0.051149
9.940000,0.037671,-0.081540,0.259297,0.600945,0.237071,0.008483,0.095607,0.778702,0.249815,-0.004296,0.100000,0.785398,-0.024199,-0.377496,-0.358372,-0.051060
9.950000,0.037671,-0.081540,0.259297,0.600945,0.237071,0.008483,0.095607,0.778702,0.249770,-0.004794,0.100000,0.785398,-0.025120,-0.378157,-0.358260,-0.051028
9.960000,0.035338,-0.080577,0.257892,0.601246,0.237237,0.007963,0.095660,0.778561,0.249719,-0.005291,0.100000,0.785398,-0.024834,-0.378977,-0.358077,-0.051035
9.970000,0.033001,-0.079647,0.256516,0.601556,0.237397,0.007441,0.095714,0.778424,0.249664,-0.005788,0.100000,0.785398,-0.024636,-0.379695,-0.357840,-0.050974
9.980000,0.030658,-0.078755,0.255173,0.601867,0.237552,0.006917,0.095769,0.778285,0.249604,-0.006284,0.100000,0.785398,-0.024296,-0.379957,-0.357486,-0.050793
9.990000,0.030658,-0.078755,0.255173,0.601867,0.237552,0.006917,0.095769,0.778285,0.249538,-0.006780,0.100000,0.785398,-0.025203,-0.380662,-0.357365,-0.050758
